Where	Sub	Type	method	Text	Translation	File Directory	File Name	size	sha256	identifier	Reworked by	Contributors	Attribution	DESCRIPTION	max_length
Items	Misc	Books	pending	"KOTIRUOKA

KEITTOKIRJA KOTIA
JA KOILUA VARTEN"	"HÁZI ÉTELEK

FŐZŐKÖNYV AZ OTTHONNAK
ÉS A KÖZÖSSÉGNEK"	\Items\Books\Files	TX_Book_Cooking_AL.png	406077	6466b27faa7c8c76aa2cebfe431dd8f4204698ff89950c46b057538ae6348a62	3079					
Items	Misc	Books	ignore			\Items\Books\Files	TX_Book_Fishing_AL.png	318135	1d334dec57ec8f7b8e9d859c368925aa4446f5a0eebe60a159c20ee68f9b4ec7						
Items	Misc	Books	ignore			\Items\Books\Files	TX_Book_Religion_AL.png	338561	cc7e07250187874de8b73f6d4a4048f8e5ea101979377208f9dd62e3baa2fa5a						
Items	Equipments	Clothing	ignore			\Items\Clothing\Beanie_Flame\Files	Icon_Beanie_Flame.png	38019	89721329f0b7ee81d795f08a3f385f1073a25287af407f6de83f0883afcc0628						
Items	Equipments	Clothing	ignore			\Items\Clothing\Beanie_Flame\Files	TX_Beanie_Flame_AL.png	1026733	865f628a7b0b8edc955b1aa9aa1d796f74286bb92e80784cbdacbfda03137aaf						
Items	Equipments	Clothing	ignore			\Items\Clothing\Boots_Combat\Files	Icon_Boots_Combat.png	36889	73c50a401a1cb4c831f468598e382f03f974aeec85222fd59497ba1d3915a5eb						
Items	Equipments	Clothing	ignore			\Items\Clothing\Boots_Combat\Files	TX_Boots_Combat_AL.png	235187	369533219fec49bbad6d71e7b270bf678f0609cb55164918b1b1df5de76eb6fb						
Items	Equipments	Clothing	ignore			\Items\Clothing\Cap_M62\Files	Icon_Cap_M62.png	41843	3fc61ac878889ace2d4cbffbc75e20bd29a6dc1dcf0aa81bf0dd0dfa256301b1						
Items	Equipments	Clothing	ignore			\Items\Clothing\Cap_M62\Files	TX_Cap_M62_AL.png	1089850	7bcf0ef1ad7c4dedf3009d2835b4f1b88f63acf6fab1117a8eceaf085087148e						
Items	Equipments	Clothing	ignore			\Items\Clothing\Fleece_Tactical_Brown\Files	Icon_Fleece_Tactical_Brown.png	44410	1ed679ea885a2364ff02ff8395b63eeae329b31b87536c6d5abbd72305d0efe8						
Items	Equipments	Clothing	ignore			\Items\Clothing\Fleece_Tactical_Brown\Files	TX_Fleece_Tactical_Brown_AL.png	620127	5fce64e664d2a121c105e62ebfe6b27210ca667dbf6c2d7014d4cdce4b30ed41						
Items	Equipments	Clothing	ignore			\Items\Clothing\Fleece_Tactical_Brown\Files	TX_Fleece_Tactical_Brown_Sleeves_AL.png	4081121	a3247a7a3fa61a07e4f439d467afcf13dcbc9dfa275bc1073fdf7368cad9d089						
Items	Equipments	Clothing	ignore			\Items\Clothing\Fleece_Tactical_Green\Files	Icon_Fleece_Tactical_Green.png	43910	a09e33f9b6ae91de2128ee3e1d346fa70727190752efecf59fd90632d5ef1f1d						
Items	Equipments	Clothing	ignore			\Items\Clothing\Fleece_Tactical_Green\Files	TX_Fleece_Tactical_Green_AL.png	602864	7a0f7b7bc4dab5b3ab60c2c5c1244344a121cfe2454a9a1959a38be20ade7b2d						
Items	Equipments	Clothing	ignore			\Items\Clothing\Fleece_Tactical_Green\Files	TX_Fleece_Tactical_Green_Sleeves_AL.png	3932334	922368169430e88a5ce0eb657b349d435452de74d3f39275596893d07c80df8c						
Items	Equipments	Clothing	ignore			\Items\Clothing\Gloves_Leather\Files	Icon_Gloves_Leather.png	14693	b1ff10d3d0fe98b42be63e3a93ad9bd58771fe8a036e862b58a982e2a4164857						
Items	Equipments	Clothing	ignore			\Items\Clothing\Gloves_Leather\Files	TX_Gloves_Leather_AL.png	3839130	0b77784eedd37c0d445d2aeed5356da842e4b642533a133d4fa83a12bc0c04c0						
Items	Equipments	Clothing	ignore			\Items\Clothing\Gloves_Leather\Files	TX_Gloves_Leather_NR.png	1365216	9f3505951adb1edbddefa3ee06e0d030cb85c9a6134138bd7205c17814e50150						
Items	Equipments	Clothing	ignore			\Items\Clothing\Gloves_Work\Files	Icon_Gloves_Work.png	15997	bfd28dfb997f6581678b6e6218fbd064dcfbd63a0c017c942180a9212f85a093						
Items	Equipments	Clothing	ignore			\Items\Clothing\Gloves_Work\Files	TX_Gloves_Work_AL.png	3848043	e4a562b44e37b0a5e65887426729ebdcd94428c1d30cf0a88c8e1ef3ced72114						
Items	Equipments	Clothing	ignore			\Items\Clothing\Gloves_Work\Files	TX_Gloves_Work_NR.png	1319271	2ae5f133d3e1ae82f7bab1ad2c5ce3fbdc018f9c1a1f2ccdfb5aaacc022d3e31						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hat_Mosquito\Files	Icon_Hat_Mosquito.png	32533	fd1d91deab78036cf0dde051ed5665871282e673cb01d196489fb4bc97edbce6						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hat_Mosquito\Files	TX_Hat_Mosquito_AL.png	679785	6b43c1835ee07aacf4a65d0240956765ad45afbd5885bb1954d6827ec9caca44						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hat_Sauna\Files	Icon_Hat_Sauna.png	47715	0dfb19ffff072cb529adeb3782e150280ef3add9cbb56ff8dfb321aa2ce042f1						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hat_Sauna\Files	TX_Hat_Sauna_AL.png	348837	38ccabacd2678973c94bdfa0e7dc5934d5fcf867f17a30f13d2e404fd08f58d7						
Items	Equipments	Clothing	pending	"SEIS
STOP

RAJAVYÖHYKE
PÄÄSY ILMAN LUPAA KIELLETTY

GRÄNSZON
TILLTRÄDE UTAN TILLSTÅND FÖRBJUDET

GRENZZONE
EINTRITT OHNE ENTSPRECHENDE ERLAUBNIS VERBOTEN

BORDER ZONE
NO ENTRY WITHOUT SPECIAL PERMIT

ПОГРАНИЧНАЯ ЗОНА
ВЪЕЗД БЕЗ РАЗРЕШЕНИЯ ЗАПРЕЩАЕТСЯ"	"SEIS
STOP

RAJAVYÖHYKE
PÄÄSY ILMAN LUPAA KIELLETTY

GRÄNSZON
TILLTRÄDE UTAN TILLSTÅND FÖRBJUDET

HATÁR
ENGEDÉLY NÉLKÜL A BELÉPÉS TILOS

BORDER ZONE
NO ENTRY WITHOUT SPECIAL PERMIT

ПОГРАНИЧНАЯ ЗОНА
ВЪЕЗД БЕЗ РАЗРЕШЕНИЯ ЗАПРЕЩАЕТСЯ"	\Items\Clothing\Hoodie_Border_Zone\Files	Icon_Hoodie_Border_Zone.png	68013	680f906ef1adf9f6ba94ff0cacf0ac18266c3fd7da95a380e43e4acca4e53238	3081					
Items	Equipments	Clothing	pending	"SEIS
STOP

RAJAVYÖHYKE
PÄÄSY ILMAN LUPAA KIELLETTY

GRÄNSZON
TILLTRÄDE UTAN TILLSTÅND FÖRBJUDET

GRENZZONE
EINTRITT OHNE ENTSPRECHENDE ERLAUBNIS VERBOTEN

BORDER ZONE
NO ENTRY WITHOUT SPECIAL PERMIT

ПОГРАНИЧНАЯ ЗОНА
ВЪЕЗД БЕЗ РАЗРЕШЕНИЯ ЗАПРЕЩАЕТСЯ"	"SEIS
STOP

RAJAVYÖHYKE
PÄÄSY ILMAN LUPAA KIELLETTY

GRÄNSZON
TILLTRÄDE UTAN TILLSTÅND FÖRBJUDET

HATÁR
ENGEDÉLY NÉLKÜL A BELÉPÉS TILOS

BORDER ZONE
NO ENTRY WITHOUT SPECIAL PERMIT

ПОГРАНИЧНАЯ ЗОНА
ВЪЕЗД БЕЗ РАЗРЕШЕНИЯ ЗАПРЕЩАЕТСЯ"	\Items\Clothing\Hoodie_Border_Zone\Files	TX_Hoodie_Border_Zone_AL.png	860200	a9648c4cb675778c8f53db10b4bb7748419d04234ec19becd3713e59c70a28d0	3083					
Items	Equipments	Clothing	ignore			\Items\Clothing\Hoodie_Border_Zone\Files	TX_Hoodie_Border_Zone_Sleeves_AL.png	3484101	812f651b57a77034e8c2a4aa496aefced0f00efa2c140b465e9ce4d470893395						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hoodie_Gray\Files	Icon_Hoodie_Gray.png	56665	bee44e32335f8d051531480aa94762bc0b3bcef062f309e665cc9903e843ead2						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hoodie_Gray\Files	TX_Hoodie_Gray_AL.png	795829	2f936623059ca886590e024349c283ac4f6d0fe25eee63ca647d01f93e663169						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hoodie_Gray\Files	TX_Hoodie_Gray_Sleeves_AL.png	3516459	d482c2b4e6ff9fab5fbe262ed1dfd8f10543fd35fb0e02707197cb587ffd3b1f						
Items	Equipments	Clothing	ignore			\Items\Clothing\Hoodie_Gray\Files	TX_Hoodie_Gray_Sleeves_NR.png	1058104	77b93f2a73cc3d4ced70333b4f40ca57521f100ba037c7e0fd842616d036d195						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_M62\Files	Icon_Jacket_M62.png	61256	b6d1828a876945ed8e7eabf7e5502dc698ce4ba23277e2364241674e009adc93						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_M62\Files	TX_Jacket_M62_AL.png	840751	9cbd749528eaf9dd65fdd8c4069e423011d4cfb2fc782c95f59ad37821424611						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_M62\Files	TX_Jacket_M62_Sleeves_AL.png	3514960	e34193e2694a7c9fde75a098858b473a170befb3da1e8e49f4e46bf3762f3015						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_M62\Files	TX_Jacket_M62_Sleeves_NR.png	1326118	299fe704aea3d6a707af1a32c804ae4bae8a00a6d15404a22dd7f2c578136b3a						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Santa\Files	Icon_Jacket_Santa.png	48070	a433c5cb43eb3fd852394ab0c4deded5f8a3fc719c36b3a1ed20c9120cb414b2						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Santa\Files	TX_Jacket_Santa_AL.png	846022	9c6839fceebdae24116addbc70e7d50c3adf8f54a188282bd9d09202e0f2940d						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Santa\Files	TX_Jacket_Santa_Sleeves_AL.png	3283839	d9ecdbfd910f1015ee54f1633249a5f67b7f31a6338d92972ab23b8947198fda						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Santa\Files	TX_Jacket_Santa_Sleeves_NR.png	1224962	c320ded4f5b17ce768d1b34e75a57536333967e070a67368b95632f254ac558b						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Winter_Blue\Files	Icon_Jacket_Winter_Blue.png	37695	0113c10afcc8077a1bd01707b615d20d4692d4132f0b18e488dafc0048ccc451						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Winter_Blue\Files	TX_Jacket_Winter_Blue_AL.png	507745	2bc1139a3e64a7d14e1d834cd7456ddd3ea7fabd0ba7497fa6fbac58f4556785						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Winter_Blue\Files	TX_Jacket_Winter_Blue_Sleeves_AL.png	2110879	62023759ad179d18fd8d18929520a25992d795dbd4968a94e1e0ad0bf4fedacb						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Winter_Red\Files	Icon_Jacket_Winter_Red.png	37200	b274962f61d417c392288d126c01ec6b1be42367d2cd36367d154a01e26c25cd						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Winter_Red\Files	TX_Jacket_Winter_Red_AL.png	501189	97b0823b490e516a0338fe0c1e1669859b8f1847fef950dc3da5b12ddcaca809						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jacket_Winter_Red\Files	TX_Jacket_Winter_Red_Sleeves_AL.png	2078789	2ee7369c58a81b5c1d1836fbbf7c68953121acac1f2eb75ee814237968a3b17f						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jeans_Black\Files	Icon_Jeans_Black.png	23999	4b0bf2abe744d7e59ae2bd60979707cc4cd94074819c7b0ca0d2522bad0923a8						
Items	Equipments	Clothing	ignore			\Items\Clothing\Jeans_Black\Files	TX_Jeans_Black_AL.png	433618	077d707b86719df8eaf22a627b470ce34cf3fa6256ff3371c63ab05a81ccd899						
Items	Equipments	Clothing	ignore			\Items\Clothing\Pants_Hiking\Files	Icon_Pants_Hiking.png	12008	0936f5276d9c94e6c52f1d4b111680cad2f42543e1b5ad822b35472d7a457a98						
Items	Equipments	Clothing	ignore			\Items\Clothing\Pants_Hiking\Files	TX_Pants_Hiking_AL.png	274899	676a06cacd02c7dec9d2c3acd298e600025ec1b0b8c4ec910ec2b604e3b68cbc						
Items	Equipments	Clothing	ignore			\Items\Clothing\Windbreaker_Black\Files	Icon_Windbreaker_Black.png	26011	9e9e6aa7e377e74d54640714b49660133ab450a17f0fc7c59d048a9cca335f55						
Items	Equipments	Clothing	ignore			\Items\Clothing\Windbreaker_Black\Files	TX_Windbreaker_Black_AL.png	318331	744119446eabe3c8956da2262042b4383f38ef389d0679036506fdb06e79f922						
Items	Equipments	Clothing	ignore			\Items\Clothing\Windbreaker_Black\Files	TX_Windbreaker_Black_Sleeves_AL.png	1910399	3eb38f59b298178a94b9de2934fcc645ec4513baea14d6d3a59121906c90c227						
Items	Equipments	Clothing	ignore			\Items\Clothing\Windbreaker_Green\Files	Icon_Windbreaker_Green.png	34351	7f05abb7eee82c10368942b96d45abfd927f5d5e16c306442efd1f6f143439b7						
Items	Equipments	Clothing	ignore			\Items\Clothing\Windbreaker_Green\Files	TX_Windbreaker_Green_AL.png	443619	e3a21d1f6a0e3088e6fc90d1d6c91c52015efb234b58b3f98bfbcf4755102c2a						
Items	Equipments	Clothing	ignore			\Items\Clothing\Windbreaker_Green\Files	TX_Windbreaker_Green_Sleeves_AL.png	2056604	01f00c89ae0ae0846ffe41942232445ecb97d88eb1321835ab42c760e7b87706						
Items	Consumables	Consumables	pending			\Items\Consumables\Beer\Files	Icon_Beer.png	11021	113196e16fbdbd9a34a51d670a337e20b6985ee42a144f2b911c9098feaf5ac4					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Beer\Files	TX_Beer_AL.png	184532	211f241d7ad4d9ae54ace2d19363c16c7f8c3ee0259f5130dd168e9976afb325					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	ignore			\Items\Consumables\Can_Empty\Files	Icon_Can_Empty.png	10931	2f4d79c17e4c0189433f1190bf417771827f6a3928061ee7e2e7cb1f22b1cda1						
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Meat\Files	Icon_Canned_Meat.png	7811	fa2e09f5b458d7cc08f37aae6a6d9176de4b1823fbbdcb1f96266fd95d5cd3d5					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Meatballs\Files	Icon_Canned_Meatballs.png	13032	02916b4800e50b0b42fb242477e8c293d5b9115f8e8b027ce5e13ee6b8498b30					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Pea_Soup\Files	Icon_Canned_Pea_Soup.png	12360	eb1c266c326b1ac2bde0c71905534b65b45e34cf36d73458796d4436d48984a5					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Peaches\Files	Icon_Canned_Peaches.png	11887	046bbbc11ffd68ea58e3aa94144651585678a5e74afecf1ede572b22b2cbda7f					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Pear\Files	Icon_Canned_Pear.png	12035	eeb7dd1ca9455a00463ac13976543d1c3a6791842fec4a97dee08ebb924df354					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Peas\Files	Icon_Canned_Peas.png	13172	8e72b2402a61767801f6a934d2a82aeb1ac3fe4283e1209e9e29888731d98180					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Pineapple\Files	Icon_Canned_Pineapple.png	12251	10bf06d88c403be6ddf6c548ba72ddbcd1f9c1527c30c4798b5450fb6ce68401					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Tomatoes\Files	Icon_Canned_Tomatoes.png	13756	6cd9803789f55759c9dd5a0edffad707b1be82ae7f9f29df4d619f48e8e80837					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Canned_Tuna\Files	Icon_Canned_Tuna.png	6428	e14ff39049ab4caecbde9267aa66ce09528ec07a2e6fcb3742ac54a050ec983f					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Cat_Food\Files	Icon_Cat_Food.png	10039	a28ce3c25a1a4a370422bf9e1fd297f67c6faf9408a5fd8837f1c47fcdf127ec					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending			\Items\Consumables\Cat_Food\Files	TX_Cat_Food_AL.png	253924	025c32522d2342f0bf723723395f279662b3400cae04a3c36778b7a51e64674c					Reason for Ignoring: Low Resolution	
Items	Consumables	Consumables	pending	"KRIEG-SCHOKOLADE

Die Koffein-Schokolade

16 Ecken Zartbitter"	"HÁBORÚS CSOKOLÁDÉ

A koffeines csokoládé

16 darab keserű csokoládé"	\Items\Consumables\Chocolate_War\Files	Icon_Chocolate_War.png	14597	d1cc555602c08c9c4fad435aafe32553490a0ae9eebfc92fb1e24a04240bb945	3085				Reason for Pending: Low Resolution	
Items	Consumables	Consumables	pending	"KRIEG-SCHOKOLADE

Die Koffein-Schokolade

16 Ecken Zartbitter"	"HÁBORÚS CSOKOLÁDÉ

A koffeines csokoládé

16 darab keserű csokoládé"	\Items\Consumables\Chocolate_War\Files	TX_Chocolate_War_AL.png	102286	dd49a8d91684d2627c172a5723b70794d762fcf3ecc513cd6008db935aa52dbe	3087					
Items	Consumables	Consumables	pending	"Tupakointi on hengenvaarallista
Rökning kan döda

Tule lopettamaan: www.tupakinfo.fi
Stöd för att sluta: www.tobaksinfo.fi

VAARA
SELECTED PREMIUM TOBACCOS"	"A dohányzás
életveszélyes
A dohányzás halálos lehet

Hagyd abba: www.tupakinfo.fi
Segítség a leszokáshoz: www.tobaksinfo.fi

VESZÉLY
VÁLOGATOTT PREMIUM DOHÁNYFÉLÉK"	\Items\Consumables\Cigarettes\Files	Icon_Cigarettes.png	8121	090ccb4b2bb83194d99f10b0550e2e35922bb41900b3978f7f3f96ac70293ea9	3089				"Reason for Ignoring: Low Resolution
VAARA is a virtual brand's name (Proper-Noun)."	
Items	Consumables	Consumables	pending	"Tupakointi on hengenvaarallista
Rökning kan döda

Tule lopettamaan: www.tupakinfo.fi
Stöd för att sluta: www.tobaksinfo.fi

VAARA
SELECTED PREMIUM TOBACCOS

Tupakointi tappaa
Rökning dödar"	"A dohányzás
életveszélyes
A dohányzás halálos lehet

Hagyd abba: www.tupakinfo.fi
Segítség a leszokáshoz: www.tobaksinfo.fi

VESZÉLY
VÁLOGATOTT PREMIUM DOHÁNYFÉLÉK"	\Items\Consumables\Cigarettes\Files	TX_Cigarettes_AL.png	175998	f0e87672b658eb04552646c81ebdc1491f2fa30f986e61c596b996a6da4782ed	3091				VAARA is a virtual brand's name (Proper-Noun).	
Items	Consumables	Consumables	ignore			\Items\Consumables\Cigars\Files	Icon_Cigars.png	34699	1b38ee83899569c3d3bd682dca33a9afe4c91dfadceb7d9b33f307b9cc9eb58c					Reason for ignoring: Translation is unnecessary	
Items	Consumables	Consumables	ignore			\Items\Consumables\Cigars\Files	TX_Cigars_AL.png	850701	952699587848a0e93b61559919eb360512f1583195df764b62b3e7945da3d5a0					Reason for ignoring: Translation is unnecessary	
Items	Consumables	Consumables	pending	KULTA KAHVI	KULTA KÁVÉ	\Items\Consumables\Coffee\Files	Icon_Coffee.png	26122	d68d7358e7336685ebd29499796f4b5e141d7c28c9c6e1e304446e9ac70288a6	3093				Reason for pending: Translation is unnecessary	
Items	Consumables	Consumables	pending	KULTA KAHVI	KULTA KÁVÉ	\Items\Consumables\Coffee\Files	TX_Coffee_AL.png	226088	89b2c59c470cea66184e31da678b692f7df06ae22da9d6e902f7bac4ec01f927	3095				Reason for pending: Translation is unnecessary	
Items	Consumables	Consumables	ignore			\Items\Consumables\Coffee_Brewed\Files	Icon_Coffee_Brewed.png	26650	7541faa450deb7a6334d34fe46bd2d82288f13a37196db61226ecddb99080c40						
Items	Consumables	Consumables	ignore			\Items\Consumables\Coffee_Brewed\Files	TX_Coffee_Brewed_AL.png	153866	c6dc28f89abd79604f2dfd0a9de970e35a222a296374e48dad3fee0e264d7f93						
Items	Consumables	Consumables	ignore			\Items\Consumables\Cooked_Fish_Soup\Files	Icon_Cooked_Fish_Soup.png	26487	c0e0f4bbc6d28fbfcc0b82d720846351e82381cc87ab5bb7d453bf5382ad9019						
Items	Consumables	Consumables	ignore			\Items\Consumables\Cooked_Fish_Soup\Files	TX_Cooked_Fish_Soup_AL.png	142295	e91d7f386a61108656fa752a6135519dc5293fba888d37268826aa10c5e6fbfc						
Items	Consumables	Consumables	ignore			\Items\Consumables\Cooked_Meatballs\Files	Icon_Cooked_Meatballs.png	27603	13b7e2a333ae2ee9a41692a89a7133f01f9625a8ef96bffb25e8530a69a4870e						
