Where	Sub	Type	method	Text	Translation	File Directory	File Name	size	sha256	identifier	Reworked by	Contributors	Attribution	DESCRIPTION	max_length
			ignore			\Effects\Files	TX_Decal_Blood.png	176510	973247c5268809c2ff38828db52cc013dee60788dfe8b430d553df652430277f						
			ignore			\Effects\Files	TX_Decal_Hit.png	3604	37bfc751c6ca78d4788e3d08afc9c652120cdc74c640d19041662f3b55ac76dd						
			ignore			\Effects\Files	TX_Decal_Knife.png	748	a9fffa96f22a6da625841c3777abfa51d4ae6677575f7a566de71b4d118bcb22						
			ignore			\Effects\Files	TX_Explosion.png	2082359	26bf8f3aceabc1968fdbfc0b6d2f29d472f048a3a6d40dbeec58592cc2e6ad8d						
			ignore			\Effects\Files	TX_Muzzle_Flash.png	101243	4b681a4a77f6d735243ec140fd429bdc20b8dee19f3276afe2219d6c3dfaf2ca						
			ignore			\Effects\Files	TX_Particle.png	12595	6d38ca7b7f96093982308081094c79b424b9329f2e6a0e83604ce4d743ed811a						
			ignore			\Effects\Files	TX_Smoke.png	22574	7d7123ef71353ffa82d55b32e26090a0ab12a21769bf1298d37bd81097dda090						
			ignore			\Environment\Textures	Aurora.png	5746595	6100b07472fb5a3079e1735d9f53e8122c0bbfc1ff0566a579c6a82382ad065d						
			ignore			\Environment\Textures	Clouds.png	5274328	8ecdab6cf9868af1a772c0ef8d1029bb6ffdfe96485e9fc9a0139f2dd9746fb8						
			ignore			\Environment\Textures	Moon.png	166986	739422c0c0b23b010aa41f2c2bb539c98bd1d99d1901b8a03cc084b0f9bc6062						
			ignore			\Environment\Textures	Overcast.png	4530587	0684e3f5d335068abad1a5c248182d408b9ca26f1407ff7237bcf6c89f451ede						
			ignore			\Environment\Water\Files	TX_Water_A_NR.png	1425836	97adb5f37c8ecb22c4b8feff12e354eea197a7e95d8289ab3d0fea7593b72c8e						
			ignore			\Environment\Water\Files	TX_Water_B_NR.png	272198	5412fe713f7fd63af0b2d3df24812362aaa17108825d02975baf4d3f5ac0bfc6						
UI			ignore			\UI\Sprites	Grabber.png	92	26704b56907f827012bb0ce09673a8726501b06392b1a56c2d3d20fde947013b						
UI			ignore			\UI\Sprites	Icon_Agility.png	6001	11ba0473b76c3167d8e3ab6f0196ead92b8f257cd55e38ab2cf8abbfc70c35cd						
UI			ignore			\UI\Sprites	Icon_Arm_Stamina.png	4829	80f2a5a46e3176858d6f20587f21b7aeb515cb8b3a5bf34c2878851698909271						
UI			ignore			\UI\Sprites	Icon_Armor.png	8522	d505d3ebe89f5ef5dad3c6fb3a2ba616b1d26af3def295a27e4ea7badcb18855						
UI			ignore			\UI\Sprites	Icon_Bleeding.png	8862	a96d7c81d8d55d9943b113471ba67a90f07ce13d75861e2df1c0c8ecb3f54176						
UI			ignore			\UI\Sprites	Icon_Burn.png	7038	4dde8a3283bb963e0f7adde5fd52320384a94165067225980d3262f57a1dc61c						
UI			ignore			\UI\Sprites	Icon_Capacity.png	2224	7e5a0b134dd9c6050e3f5e65b5dcf6f34386d5f43a17861a222c05cfa523b9b7						
UI			ignore			\UI\Sprites	Icon_Coffee.png	2899	6cbfbe2e4299910c5e2dca0c96a092ce9c1cd41a04a53e89b1a52b31f07b9937						
UI			ignore			\UI\Sprites	Icon_Combine.png	7244	8b9f1cdf49a261ddca13a1eb3c4c647e9cbb16b98c9db8ab45dbe51453554da2						
UI			ignore			\UI\Sprites	Icon_Combine_Charge.png	2697	87e7d4753a687e583c4f3c672a5683dcf360279d41841deb0280062e91afa593						
UI			ignore			\UI\Sprites	Icon_Combine_Load.png	4583	bd06bcc7493bfbbb6ddf536298ae833efc04c86144de6ee50a00e157acd61c4e						
UI			ignore			\UI\Sprites	Icon_Dehydration.png	1697	e977218727722b235f68aa2de640521057d8e1dedbf693e356ddcab5f0bdf1f6						
UI			ignore			\UI\Sprites	Icon_Dexterity.png	4229	98730a67f4f012fb31d2146ef8a65e257e459f3ac06f4ddf867a6772e57f0820						
UI			ignore			\UI\Sprites	Icon_Dice.png	8519	89b3e58c359a761cbe481d7ebca1f448bc2cd8a6743c42fd528092051967aca2						
UI			ignore			\UI\Sprites	Icon_DirectX.png	22527	732647c0cb60960e04d9428b5b3246bee3ce36db51d82394dcaf6e9e70f42305						
UI			ignore			\UI\Sprites	Icon_Electronics.png	2963	cf4ab2426a734061065a675d08294445bf396ad7af7b70287b58164e278b2971						
UI			ignore			\UI\Sprites	Icon_Energy.png	4235	8f9a7951314424c59fdb8bf0c51f787d4be2b69b27479688813b987826a11b97						
UI			ignore			\UI\Sprites	Icon_Exit.png	2682	878c8a193cdf4b18cc9a5f2717eabc143ffac10ad4a2b94a773d77051583c47e						
UI			ignore			\UI\Sprites	Icon_Fracture.png	4618	cd461726549d19121f58bb9c2b801ffecc84520892f17891c93d6e0e7f2d874d						
UI			ignore			\UI\Sprites	Icon_Frostbite.png	8383	6aa07858720467e44e94e150ca7eb03811853260a5d41ff2afff83aa7ab14eab						
UI			ignore			\UI\Sprites	Icon_Frozen.png	5547	178a526d5d82a3a7d30a8e234563b515d0749401d33fb278e89204e4c5073566						
UI			ignore			\UI\Sprites	Icon_Headshot.png	6707	622aecb54ea43762f6a3664f42d5baf8bbdf314d08dbdb9e0d0789ee904966ad						
UI			ignore			\UI\Sprites	Icon_Health.png	1612	05e290f94ac530d6cd99218bec27dbe0ec9d8cbc3939997add83715ceb93e8df						
UI			ignore			\UI\Sprites	Icon_Heat.png	5685	76e06f6bd856ac796ab32fc9db246f999f4aa583de47a2b1e47f7bce346bc455						
UI			ignore			\UI\Sprites	Icon_Hide.png	6102	4b53bcead99529beced0c643e28311460a6491385259631dc554315a5703740c						
UI			ignore			\UI\Sprites	Icon_Insanity.png	7264	ab3e15042ed7995203fdcfc55d17e63eeb8b59837d9d8be9a311c44050069e8f						
UI			ignore			\UI\Sprites	Icon_Insulation.png	3683	dac0c6644853352c75c43380635a22fc8e4391b700a5f23071ada14f154663a5						
UI			ignore			\UI\Sprites	Icon_Items.png	3659	db05913e24bb67619533171cd0017c9da2157092d06d872774809030a5a11560						
UI			ignore			\UI\Sprites	Icon_Loading.png	5754	88638cd26463f1ab1b8447a684622d0b58d4ed3e8ef405c21b2f6ca231b30327						
UI			ignore			\UI\Sprites	Icon_Locked.png	3389	d80d58764a7c149126993b9ac6b8665c68668623e9a1fabddaeb2ea8a5aef3b8						
UI			ignore			\UI\Sprites	Icon_Magnet.png	11295	0c2816daa55f775992eede1c015020de16edb72c6d1f5217ee9d67ef2370a1a2						
UI			ignore			\UI\Sprites	Icon_Malfunction.png	4806	873effdea5eff2c4451449f93e89efe1c2d6ee40516c0983c9c42bdda0c0c8bd						
UI			ignore			\UI\Sprites	Icon_Menace.png	6539	67765e01c175f4b1e6221541efc26816fab6aceaca44fb9ff254929f7fa3142d						
UI			ignore			\UI\Sprites	Icon_Object.png	3521	44fced368b0538a7cbe66bac908692697e4a6206235c27b10fec75ecbd0507d1						
UI			ignore			\UI\Sprites	Icon_Overweight.png	7852	9664b42c0c90279a6d6f48b09509ddecbf0cc78743274108445d0f5647ae1d74						
UI			ignore			\UI\Sprites	Icon_Performance.png	4761	d38c081b0dc1372c5cbaaf5859e1374081e5f41f47419891d3a44d42cbd2f37d						
UI			ignore			\UI\Sprites	Icon_Poisoning.png	9762	643f728a240401b27764c4a6c3f77c5a198c454a1bd1dbed1dfcdd1319305872						
UI			ignore			\UI\Sprites	Icon_Protection.png	7298	8e5ffab2036371c42efd7c8cc717a98dffeefa3ca037f1361da48a26639e109e						
UI			ignore			\UI\Sprites	Icon_Radiation.png	6405	c8cf857936a91aa40fe224c14dae43d0f18a743e357e806ac3f25cf0d5950b93						
UI			ignore			\UI\Sprites	Icon_Returns.png	8105	ddf16f26b62f6308a669208288f56965a3153a72b6340eec2eec6dcdaad8cbdf						
UI			ignore			\UI\Sprites	Icon_Rupture.png	6965	e3b3bf3a33b022595059fd66741f0088d8070acd20c06e1aa2d4af3e255d9833						
UI			ignore			\UI\Sprites	Icon_Shelter.png	4759	102e65617347bf1469a1b3dbd0251e6a8de6efac3c96a8c715cf002dda063435						
UI			ignore			\UI\Sprites	Icon_Show.png	5577	198ec2666484f12f00e753be55ba01bcf724d9dacab97ea2956a58ddb7dda105						
UI			ignore			\UI\Sprites	Icon_Skull_Half.png	123697	b35051d51c62cc03288d8857c99bcf58c833a3ce3aa142c98004eb16cac1f91a						
UI			ignore			\UI\Sprites	Icon_Skull_Red.png	129638	20020cb09e6dbac0752e897c9c03d65d9439c067a8cc83a933184e16cb012f28						
UI			ignore			\UI\Sprites	Icon_Skull_White.png	119557	3fe60586febbe2930f5a50e87d6029a28c252b9d964e1761efe509f3cc9aabfe						
UI			ignore			\UI\Sprites	Icon_Spawn.png	11317	a9d7eada9ca03134db984f62dd21d6bb91c76b780e37b15a0bcc9385e882ecdd						
UI			ignore			\UI\Sprites	Icon_Starvation.png	5035	469c64576a0799f5392ff4792ff85cb9b0af0273175562d31a7d19705fd59c16						
UI			ignore			\UI\Sprites	Icon_Status.png	4388	edeb7679e3730ac42edcda41b945ad5fc20d1992ce14df306722d531a0b905b3						
UI			ignore			\UI\Sprites	Icon_Testbench.png	3724	021cb776014d040c30d74d84b566a7ef1c659be172ab4701846eb35ea5002ed0						
UI			ignore			\UI\Sprites	Icon_Time.png	7556	6545fd9419eb442c462568e3d64d5aec87e82a500bb3b9185fd03d0d01cad9bc						
UI			ignore			\UI\Sprites	Icon_Unlocked.png	3582	5ba4f5d3059f58ef621bc2e61f510559d699c55115788ee2ff490f376ab29968						
UI			ignore			\UI\Sprites	Icon_Value.png	2471	dd77c495705b36fe8b085581a920a75abce0197513f7f3c433ee6c4fd0f68c10						
UI			ignore			\UI\Sprites	Icon_Vulkan.png	36188	9b6ce5a9cd2117fce8ef1f01e96ff9d54f906f877890e5647fbb9e8500210e16						
UI			ignore			\UI\Sprites	Icon_Weapon.png	4930	a87f4d9e87d2bf8535a10c98ec035e500474c17d80d1a6ec5e03e73481cf7f37						
UI			ignore			\UI\Sprites	Icon_Weight.png	3230	882c7adc313ccc8a202c8d65db3f438d2626e182db916b99957405e3bb1b65c7						
UI			ignore			\UI\Sprites	Icon_Workbench.png	3621	aa352567d906e352c67ea71810d05d878ae368bfc8e454630a11c51c53bbb677						
UI			ignore			\UI\Sprites	Tile.png	242	a6757d2e031f1635cbb09b3edd62ed94571fd59984b43f7b4d719b93120896cc						
			ignore			\Modular\Textures	TX_Checker.png	21331	0da118a7370491819722dfbacf35dafe097d0a8c3e5dfdfc99803186303b0f81						
			ignore			\Modular\Textures	TX_Flashlight.png	19207	ec53fb00a399c17dccf057c1975ccd6e4fc76234353d08f77c71db39032aa859						
			ignore			\Modular\Textures	TX_Frost.png	328932	2814cfed011ab77ac934f86f921bf3a53e7f752fd0769920ea6cc1f0c62edb05						
			ignore			\Modular\Textures	TX_Perlin_Noise_A.png	874949	62c914242ca7045b4f5135e5b4a4bcc541b2065fa9a341b924afb190e050fa50						
			ignore			\Modular\Textures	TX_Perlin_Noise_B.png	1265667	160bf583965fa276d4d5ca28b7bbe279d320d574e9665563a1053ef90a2bc6a7						
			ignore			\Modular\Textures	TX_Perlin_Noise_C.png	879465	d45c355dfdbf22c84b78f8cafe336dd14da3e4c0b4f7b41d0aaa5a04444ea184						
			ignore			\Modular\Textures	TX_Perlin_Noise_D.png	917758	16cf01176d4619587787aac4691b5cbacb518b69572dee3a9eabbb6d46c0651b						
			ignore			\Modular\Textures	TX_Planks_AL.png	13475174	85cc82aaae9d503afbb505062c9f604c589f0587c17dd9716e651524436c96fd						
			ignore			\Modular\Textures	TX_Ripples.png	100446	2c3c8b983a3de8e66533b03443cf958e1271ac031c51a0f42a92a0a4a16f3447						
			ignore			\Modular\Textures	TX_Specular.png	4915321	39cf4fe8ade1e4d40f7c87b8814b41d3ca8185194bb80741d6cebcce2b7968c2						
			ignore			\Modular\Textures	TX_Tarp_A_AL.png	3690557	f0fcc6ac01c5119249432810356bb60feb40bab3cc547c0940c440e10248c8dc						
			ignore			\Modular\Textures	TX_Tarp_B_AL.png	2763965	59f4d859cba049ebed911c19c1908a5494530c263e51a2ba55877982217ab5b3						
			ignore			\Nature\Grass\Files	TX_Grass_NR.png	801613	6cf6c4cfb19248f45f89b529c707059ae3dc40544722ecd3001989d72ee7cf54						
			ignore			\Nature\Logs\Files	TX_Log_AL.png	5509506	5ab4b7450d3ea959207e73a028a7b6ed94e4294cc72643673becf9c8b7322af8						
			ignore			\Nature\Logs\Files	TX_Log_NR.png	6486609	af2907c9fce5479eb6bbc778748950a02e2f3cd592df323eb3f0435ebba16583						
			ignore			\Nature\Rocks\Files	TX_Moss_AL.png	35063481	68efcfaea24a7a23f401ba2b09e1ef599ff570cd3d26b0fced7253326705e9f9						
			ignore			\Nature\Rocks\Files	TX_Rock_AL.png	19748853	5907f0d410dcb1cbd44c774169e552bb9a7f709d3a2cb7a51c5f3efe3c8a9955						
			ignore			\Nature\Rocks\Files	TX_Rock_NR.png	26154538	01006580604ef6b47aeb6c4a83a9deb384a075d7a9ca85c59f41744eabcad8db						
			ignore			\Nature\Shrubs\Files	TX_Shrub_NR.png	1348982	503105b1015708a948a24da015372b4bd753465ad1983419edd039be01739065						
			ignore			\Nature\Sticks\Files	TX_Sticks_NR.png	147158	a812a182af53dc6fa6274647e429e3ca427b3a770dcf4b8a1c6a579d56ed97a2						
			ignore			\Nature\Stones\Files	TX_Stone_AL.png	13664750	313d280cb193a57a07ed1238fc03449e1bdc076ca7bfe6346cea75b773479a12						
			ignore			\Nature\Stones\Files	TX_Stone_NR.png	4638029	65d8777239d2b4c0651102bef6a43ff61e3eab42baed79ea6e73906a14ba9b65						
			ignore			\Nature\Stumps\Files	TX_Stump_AL.png	6096150	46725438ea54213b5dcf758d160344455e2353c6b34f475b178568cecd4bdf30						
			ignore			\Nature\Stumps\Files	TX_Stump_NR.png	1813433	aadfb8169d09df6eaa7048adaafc075d9e4a391fe26691046c7c447de92b91c9						
			ignore			\Nature\Trees\Files	TX_Tree_Damaged_AL.png	6206445	48eccf13b401e381c1f5d5592dae30fa4d7d196048d65a26f002308c08e3ae47						
			ignore			\Nature\Trees\Files	TX_Tree_Damaged_NR.png	7109185	c25cdecdfd0d720bced0cafd8761189232d23dbf69eea10787ef9bd667d1710a						
			ignore			\Nature\Trees\Files	TX_Tree_Trunk_AL.png	13158866	2d56f1f4a410f98b3dc9737a50d4bd7cb105fdd6066ca1b350808c7dc1a7eb56						
			ignore			\Nature\Trees\Files	TX_Tree_Trunk_NR.png	15454741	fb62860431e12512ec25ede965d708f61334a6065a0c73a817ffd50f41a27be5						
			ignore			\Terrains\Apartments\Files	TX_Apartments_Roads.png	215760	6f5708037c3551d943a8770cb5f677902148b0708e792ed92cec5ccb68841115						
			ignore			\Terrains\Highway\Files	TX_Highway_Roads.png	277612	73baea21d4c981cdd5dee514e8e81a5503b2383344050b9ec4233e54d9cfe62c						
			ignore			\Terrains\Minefield\Files	TX_Minefield_Roads.png	300876	0abb4d514097e37edd3caab47c10f4c056f478364846ac51ec0dcfeb136f7837						
			ignore			\Terrains\Outpost\Files	TX_Outpost_Roads.png	250953	e4822011f829be3a597383a19ad21ff2c96bbe81d1b8f22cb4853747d0e5bbf9						
			ignore			\Terrains\School\Files	TX_School_Rampart_AL.png	25106150	91c7d5b85f49185bdf886068752efd416fdad5dbfd8eb604fa3c23039c47ead2						
			ignore			\Terrains\School\Files	TX_School_Rampart_NR.png	24424880	e7b66f3ff127f5e3d25372ad858b38f88d4a6139402d7d3dc0ff7cf96881c35f						
			ignore			\Terrains\School\Files	TX_School_Roads.png	368866	cdff74cbf5a00f63dc4d42bb6728642cc06cd7fe69467bcbd18bec572536e042						
			ignore			\Terrains\Terminal\Files	TX_Terminal_Pool_AL.png	18244284	d4af532b72eef58f88d46d284c2e362173fc408216f9fb9479946e40f56c41db						
			ignore			\Terrains\Terminal\Files	TX_Terminal_Roads.png	135501	1789a0a63ee33a87b425bd9621cc8b027507aa62cf68a3d700cf9bebeb37376d						
			ignore			\Terrains\Textures	TX_Asphalt_AL.png	9078734	dc0ea31d57b02b8c43e3ef88f6b53270a083b043afe2c8238fd8a546527c1878						
			ignore			\Terrains\Textures	TX_Asphalt_Cracks_AL.png	7936904	0477b48ebe60af20e64992f8258b18bc30113b759b2946e0070fdf45bf58e87a						
			ignore			\Terrains\Textures	TX_Asphalt_Cracks_NR.png	2223330	5d1e43d174fc309bbbf56cff2cca5a0b6f145d9a8937b665787322ea9c244828						
			ignore			\Terrains\Textures	TX_Asphalt_NR.png	2099947	86e3dc15744e801d54c841478b3c8acf90f332cab003968301712b56f97a3242						
			ignore			\Terrains\Textures	TX_Baseball_Field_AL.png	7437658	ef1916bbbc5896beeb1191f5694347c43ed5136ecb53c8aee3af695453e09a00						
			ignore			\Terrains\Textures	TX_Bump_NR.png	1862382	533932c2c1126afa882e62896d12dce821955b1bc4d6bbdcf202c1de29a63c29						
			ignore			\Terrains\Textures	TX_Dirt_AL.png	8511964	af4ab005ee806057e0185006ae219b016e10d358ab926044396dc6a36fd69ba6						
			ignore			\Terrains\Textures	TX_Dirt_NR.png	2332617	947daed3a9701a087698613d3d90a3404c413ce5c13b9867d29758f0dd66fb9a						
			ignore			\Terrains\Textures	TX_Field_AL.png	22212289	ab4efa1b807e50d5bb1532699ccb85ddb411458eda30aee3b45b2f0adc0d917a						
			ignore			\Terrains\Textures	TX_Field_NR.png	31500115	6a8d946832220577ed25be54b588f4aa6d0d93293a08affae2f8d015e408c4b1						
			ignore			\Terrains\Textures	TX_Grass_AL.png	7737003	741d42cea9cbd782e1f2253ad11619b6225dba76fee1503373f4d0f69a8b1189						
			ignore			\Terrains\Textures	TX_Grass_Far_AL.png	2542370	0c5bec2f568a04d7e94df7bd8f7ceae1cdc7faf90d77b91498eeab7c7ce75e34						
			ignore			\Terrains\Textures	TX_Grass_NR.png	2166940	83ef9acf3a1f90eee14241d9d793638655992664b4c3c640e76be8034a95d899						
			ignore			\Terrains\Textures	TX_Gravel_AL.png	9092768	4a98216f59b18109d204e269d64c9a1a5b641d878abd88dd0eaee841adee0798						
			ignore			\Terrains\Textures	TX_Gravel_NR.png	2347743	ab4c30880f2b376c1150dcd0607f9eb15d28d299630560c4cc0c1139fbc18609						
			ignore			\Terrains\Textures	TX_Ground_AL.png	7424609	b9b8c6ba8e8391f4ac81e8cb586eb94d7e92490217f444dfca9af7e42c262381						
			ignore			\Terrains\Textures	TX_Ground_NR.png	2355764	3e2ed22fdec1c977501053eb79db70f10633fbb50a9db15bc78af9a2ddac2e19						
			ignore			\Terrains\Textures	TX_Hay_AL.png	8368678	54c80e4be82229dec6a26b66cd206537786f17f15bda71515b46122df2eacf00						
			ignore			\Terrains\Textures	TX_Hay_Far_AL.png	2756737	2913cba9bd8b18e0e1a5a6ab92a6fbfc2655be08ff9fdbd186946c030390d0c5						
			ignore			\Terrains\Textures	TX_Hay_NR.png	2380405	af4ebbdd69da9d18225cb34705954fa32068bcd2b2e57c647e14f046847385be						
			ignore			\Terrains\Textures	TX_Mask_Noise.png	880583	cceebb5d81b9edb88156dcbf75ae075e22951ede071608a0bfcb55c34c93e942						
			ignore			\Terrains\Textures	TX_Mask_Overlay.png	768304	542acb96e526b22f9c9f64288ac10dcdd7a7be652f0b043989b0aba1449910db						
			ignore			\Terrains\Textures	TX_Mud_AL.png	4356090	42b18d877fb8f041833607174261698bfba3c038faab4f58fdd92bbaf7289f70						
			ignore			\Terrains\Textures	TX_Mud_NR.png	1969312	9d2d1dc5ddc21e622a880e8611bf2a908288d092a9002b02f1953bcdf9e543de						
			ignore			\Terrains\Textures	TX_Puddle_NR.png	870	0b36ee2c83c6fc2e00b9186cd3d71f11fc93759109dff8df712784a5a025103a						
			ignore			\Terrains\Textures	TX_Rocks_AL.png	7902110	e7b08d0a8799ff67a1315b6fe937b0b7ea5724340e559d6e75871a6b992e2688						
			ignore			\Terrains\Textures	TX_Rocks_NR.png	2305599	a4447cbc34b1788485c7ec52da40319f7d1791271562477f2c15823c0151d02c						
			ignore			\Terrains\Textures	TX_Roots_AL.png	7458386	acc08969c8a158371ebae8d605d9d675c69202ec63705e71da03b7ace899f898						
			ignore			\Terrains\Textures	TX_Roots_NR.png	2330903	ab5ea34278562f77a51fb774817db85aa99277da315c86f969567f9998d7e6dd						
			ignore			\Terrains\Textures	TX_Rubble_AL.png	7025055	7e40bce71321d772910feb47f099a9d21180305d368722d07b740d56ea508bfc						
			ignore			\Terrains\Textures	TX_Rubble_NR.png	2241236	71e4cc86f00a0c5b299eca0cb947a19bc652d3759d329d414117fcd89d55cfbc						
			ignore			\Terrains\Textures	TX_Slabs_AL.png	8943304	b4337834efde71905d590e41c36cafc3681ed98ce3ee36c4bf55f3ba8ac98f45						
			ignore			\Terrains\Textures	TX_Slabs_NR.png	2031926	05ecd30e3ac2307297acbefefc92e9cba4c2fccb596f9e3c42b79822acf28011						
			ignore			\Terrains\Textures	TX_Snow_NR.png	2206482	360dd1c92fa950f0968dbb5ee6e4ef827e9e91d8f8eb8b14fa34af8f2e76823d						
			ignore			\Terrains\Village\Files	TX_Village_Roads.png	148792	8ae56f448e3f76336d74f19d76391fe6773844f42226c2ee753e2d70742ed2f1						
			ignore			\Traders\Doctor\Files	Icon_Doctor.png	238429	b59aca2bf6cdd3acf09af7e37364a31d9d161bada6249810c6554237c34a02f4						
			ignore			\Traders\Doctor\Files	TX_Doctor_AL.png	5090655	f0da9621e00764403c58ae5f7d0e04a2bca7a9042a07b70ac959aaeb48ac826c						
			ignore			\Traders\Doctor\Files	TX_Doctor_NR.png	5957148	c1f4af642777cf2da4554bd65b886bff56109cbf10e4ea37f7b6e9a0f999cf5d						
			ignore			\Traders\Generalist\Files	Icon_Generalist.png	268150	daaf4b3d702d4053aa46caa25dacc966d2911537e465deb0f020155c571003ce						
			ignore			\Traders\Generalist\Files	TX_Generalist_AL.png	5638802	66c53b5bfbc02cf3b028930045aec6e755aa7e190360629163902100cf66a9b8						
			ignore			\Traders\Generalist\Files	TX_Generalist_NR.png	5977794	4f50fde4bb73722bb0edd807859c1b0bfef7018a63f74e0f88df7fa49a2b903b						
			ignore			\Traders\Gunsmith\Files	Icon_Gunsmith.png	232225	4cb53b54c3e377fdcdd4e67fb8142266723565ec582742dd318f9f614a3824d4						
			ignore			\Traders\Gunsmith\Files	TX_Gunsmith_AL.png	4211781	59cfb16b46e24637b6d438565ef6dd44b1859502b7509d40918908c65e404cce						
			ignore			\Traders\Gunsmith\Files	TX_Gunsmith_NR.png	5701628	b6a9c215dc55e55ca012f6c4d87eee0b5cc795ae500ca625788a12e4b1e7122d						
			ignore			\Assets\Airdrop\Files	TX_Parachute_AL.png	348099	c3e274a791dd3e8e56101cb2840e3278de458d99ceaabdedb9084435888034b1						
			ignore			\Assets\Airdrop\Files	TX_Parachute_NR.png	218268	cfae67256e93cdb41d905430940a86265a1ad4a0126fc9bd3fad4625e037bb34						
			ignore			\Assets\Airduct\Files	TX_Airduct_AL.png	3888330	9fbd3abd082215ea954fbb15e971c4675adc72895ed11bff91777b791decf29b						
			ignore			\Assets\Artillery\Files	TX_Artillery_Base_AL.png	4672996	59231006283aed8217cac32546e41d4ab1f12b3c9e65a4d599c0a10f5a23ef75						
			ignore			\Assets\Artillery\Files	TX_Artillery_Cannon_AL.png	5271993	e962a7fc6a5254dae6c61491acd1de6d7c6b580de2c561e227ec59da9ff3945c						
			ignore			\Assets\Attic\Files	TX_Attic_Interior_AL.png	11172729	2a103822a9f320779b82137a3ec346d07b87c51bb3e288c088e30b437915c492						
			ignore			\Assets\Attic\Files	TX_Attic_Plywood_AL.png	12838948	9ce43518aae8b65f53687f073a9c6d1ada7d565ce16c6b578b477ecc4f45f351						
			ignore			\Assets\Attic\Files	TX_Attic_Structure_AL.png	9427363	7a9737a2b429d677a3993381366f5fff4fd467f032b335eabf78518cfe04ff8e						
			ignore			\Assets\BTR\Files	TX_BTR_Chassis_AL.png	6006383	80cbbfe2a0d96703c5175a442c890f8d217f47fe3fd69a8a2eedd7745f82adcf						
			ignore			\Assets\BTR\Files	TX_BTR_Chassis_NR.png	6563600	a77a9056ce3a29e1f6bea24105de9f306e383bc8037269213105ef573d3a35dc						
			ignore			\Assets\BTR\Files	TX_BTR_Details_AL.png	4503209	f955543b7c668a066f3c1734e58e716375bd7dc2930ff17bba9b1741d491a498						
			ignore			\Assets\BTR\Files	TX_BTR_Details_NR.png	6639805	0c5c541824752648b7ee0ac38b7ba8502f0a0661c557bb41f27e6285f853db92						
			ignore			\Assets\BTR\Files	TX_BTR_Tires_AL.png	1924364	b501048f85caa5fda8a357c5c1f38d01a06f4136066826ecd0609ccf5fe74f46						
			ignore			\Assets\BTR\Files	TX_BTR_Tires_NR.png	1528096	78415214caf490382424b4c660c577c969dc7cde1bab3621cf99b306189618b5						
			ignore			\Assets\Barn_Village\Files	TX_Barn_Village_Main_AL.png	12823298	2182056ce958f75eafc8a17b2249bfc17819dbebab00186f1f6e63efeeab52ef						
