WHERE	SUB	KIND	Transliteration	Transcreation	Machine translated	Confused	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Log/Buttons	Log_Off	Button	text	110288235	"Off
"	"끄기
"	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Log/Buttons	Log_On	Button	text	1072724058	"On
"	"켜기
"	
Main_Menu	/	UI Title	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Hardware	Header	Label	text	698499361	Hardware Check	하드웨어 확인	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Hardware/Buttons	HW_Off	Button	text	968786773	"Off
"	"끄기
"	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Hardware/Buttons	HW_On	Button	text	2039876731	"On
"	"켜기
"	
Main_Menu	/	UI Title	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Intro	Header	Label	text	1070243629	Watch Intro	인트로 보기	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Intro/Buttons	Intro_Off	Button	text	1424495460	"Off
"	"끄기
"	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Intro/Buttons	Intro_On	Button	text	685964068	"On
"	"켜기
"	
Main_Menu	/	UI Title	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Music	Header	Label	text	1387396245	Menu Music	메뉴 음악	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Music/Buttons	Music_Off	Button	text	560697430	"Off
"	"끄기
"	
Main_Menu	/	Button	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Music/Buttons	Music_On	Button	text	676969840	"On
"	"켜기
"	
Main_Menu	/	String	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	.	Copyright	Label	text	1615618777	Road to Vostok ® is registered trademark of Road to Vostok Ltd. All rights reserved © 2026	"Road to Vostok ®은 핀란드와 러시아 사이의 종말 이후 
접경 지대를 배경으로 하는 하드코어 싱글 플레이어 생존 게임입니다."	
Main_Menu	/	String	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	.	Version	Label	text	982652429	Version: 0.1.1.3	버전: 0.1.1.3	"Will not use pattern matching. 
It will act as the ""canaria (bird)"" for the outdated translation."
Main_Menu	/	UI_Label	0	0	0	0	0	literal	Scenes/Menu	tscn	Scenes/Menu	Changelog/Header	Label	Label	text	618671450	Changelog	변경사항	
Main_Menu	/	Scrollable String	0	0	1	1	0	literal	Scenes/Menu	tscn	Scenes/Menu	Changelog/Panel/Margin/Scroll	Content	Label	text	881677409	"Following changes were made from:
Early Access [0.1.0.0] -> Early Access [0.1.1.3]
----------------------------------------
Build name: Road - Build 1
Build version: 0.1.1.3
Build type: Release
----------------------------------------
Hotfix [0.1.1.3]
[FIXED] Context actions could cause death when closing Interface at the same frame (Context Use)
[FIXED] Context actions could corrupt items when closing Interface at the same frame (Context Unload)
[FIXED] Context actions could corrupt furniture when closing Interface at the same frame (Context Place)
----------------------------------------
[ADDED] Compatibility launch option for hardware issues
[ADDED] Increased buffer memory for GPU stalls/timeouts
[ADDED] CPU-load distribution when loading into a map
[ADDED] Engine version switched to Godot 4.6.2 for stability
[ADDED] Added SMAA anti-aliasing option (Settings)
[ADDED] Reworked image sharpness shader for stability (Settings)
[ADDED] Furniture destroy uses safeguard (LMB hold) for misclicks
[ADDED] Airdrops use green chemlights for night time visibility
[ADDED] Airdrops now support variable loot tables [x3]
[ADDED] Punisher now support variable loot tables [x3]
[ADDED] Punisher loot tables improved with more items
[ADDED] Killed AI corpse loot possibility increased [25%->75%]
[ADDED] Additional industrial loot spawns [Oil Filter]
[ADDED] Terminal has more special crates and loot spawns
[ADDED] Special crates can also spawn Legendary items
[ADDED] New item: Chewing Gum
----------------------------------------
[FIXED] Flickering lights/shadows in shelters and trader areas
[FIXED] Active context menu could freeze when closing the Interface
[FIXED] Frozen context menu could lead to corrupted/floating items
[FIXED] Shelter item return while using items could cause death
[FIXED] Cartridges during ammo check were glowing in low lighting
[FIXED] AI could navigate/attack through airdrop colliders
[FIXED] AI could navigate/attack through heli crash colliders
[FIXED] AI could get stuck on heli crash colliders
[FIXED] Blocked Highway tunnel could be exploited without a key
[FIXED] Darkness/Ironman random spawn teleported to transition (School/Highway)
[FIXED] AI firing accuracy inconsistency and miscalculations
[FIXED] Controller could get stuck on Village building (toilet door)
[FIXED] Controller could get stuck on Village tractor (barn)
[FIXED] Controller could get stuck on Village garage (cardboard boxes)
[FIXED] Controller could get stuck on School building (trader table)
[FIXED] Controller could get stuck on School building (multiple chairs)
[FIXED] Controller could get stuck on Highway market (shelf gaps)
[FIXED] Controller could get stuck on Highway market (shopping carts)
[FIXED] Controller could get stuck on Apartments staircases (corpse head)
[FIXED] Controller could get stuck on Terminal ramps (trainyard area)
[FIXED] Military BTR could stuck driving in circles at fast speed
[FIXED] Improvised splint didn't heal Fracture condition
[FIXED] Doctor sold own task items [Antiseptic]
[FIXED] Gunsmith sold own task items [Skrama 200]
[FIXED] MSAA 8x option didn't save to preferences
[FIXED] Tutorial crates didn't contain M78 magazines
----------------------------------------
[CHANGED] Critical medical condition [Rupture] possibility lowered [5%->3%]
[CHANGED] Critical medical condition [Headshot] possibility lowered [5%->3%]
[CHANGED] Character hydration decrease speed slowed by [10%]
[CHANGED] Character mental decrease speed slowed by [10%]
[CHANGED] Cat vital decrease speed slowed by [20%]
[CHANGED] Cat meows and makes noises less often
[CHANGED] Trader (Start/End/Idle) voices activate less often
[CHANGED] Render resolution options changed to Low/Native (less confusion)
[CHANGED] Fallen items drop front of the player vs. inventory (Shelter)
----------------------------------------
[REMOVED] All third-party/obsolete AMD FSR references for stability
----------------------------------------"	"다음과 같은 변경 사항이 적용되었습니다.
얼리 액세스 [0.1.0.0] -> 얼리 액세스 [0.1.1.3]
----------------------------------------
빌드 이름: Road - 빌드 1
빌드 버전: 0.1.1.3
빌드 유형: 릴리스
----------------------------------------
핫픽스 [0.1.1.3]
[수정됨] 컨텍스트 액션(컨텍스트 사용)을 사용하여 인터페이스를 닫을 때 같은 프레임에서 사망이 발생할 수 있는 문제 수정
[수정됨] 컨텍스트 액션(컨텍스트 언로드)을 사용하여 인터페이스를 닫을 때 같은 프레임에서 아이템이 손상될 수 있는 문제 수정
[수정됨] 컨텍스트 액션(컨텍스트 배치)을 사용하여 인터페이스를 닫을 때 같은 프레임에서 가구가 손상될 수 있는 문제 수정
----------------------------------------
[추가됨] 하드웨어 문제에 대한 호환성 시작 옵션 추가
[추가됨] GPU 스톨/타임아웃에 대한 버퍼 메모리 증가
[추가됨] 맵 로딩 시 CPU 부하 분산 개선
[추가됨] 안정성 향상을 위해 엔진 버전을 Godot 4.6.2로 변경
[추가됨] SMAA 안티앨리어싱 옵션 추가 (설정)
[추가됨] 안정성 향상을 위해 이미지 선명도 셰이더를 재작업했습니다. (설정)
[추가됨] 가구 파괴 시 마우스 왼쪽 버튼을 길게 눌러 실수로 클릭하는 것을 방지하는 안전장치를 추가했습니다.
[추가됨] 에어드롭에서 야간 시야 확보를 위해 녹색 화학 조명을 사용합니다.
[추가됨] 에어드롭에서 가변 전리품 테이블(3개)을 지원합니다.
[추가됨] 퍼니셔에서 가변 전리품 테이블(3개)을 지원합니다.
[추가됨] 퍼니셔 전리품 테이블에 더 많은 아이템이 추가되었습니다.
[추가됨] 처치된 AI 시체에서 전리품을 획득할 확률이 증가했습니다(25%->75%).
[추가됨] 추가 산업 전리품(오일 필터)이 생성됩니다.
[추가됨] 터미널에 특수 상자와 전리품 생성 위치가 추가되었습니다.
[추가됨] 특수 상자에서 전설 아이템이 생성될 수도 있습니다.
[추가됨] 새로운 아이템: 껌
----------------------------------------
[수정됨] 은신처 및 거래 구역의 조명/그림자 깜빡임 현상 수정
[수정됨] 활성 컨텍스트 메뉴가 멈추는 현상 수정 인터페이스 종료 시
[수정됨] 컨텍스트 메뉴가 멈춰 아이템이 손상되거나 떠다니는 문제
[수정됨] 아이템 사용 중 은신처 아이템 반환 시 사망하는 문제
[수정됨] 어두운 조명에서 탄약 확인 시 탄약이 빛나는 문제
[수정됨] AI가 에어드롭 충돌 영역을 통과하여 이동/공격하는 문제
[수정됨] AI가 헬리콥터 충돌 영역을 통과하여 이동/공격하는 문제
[수정됨] AI가 헬리콥터 충돌 영역에 끼이는 문제
[수정됨] 열쇠 ​​없이 막힌 고속도로 터널을 악용할 수 있는 문제
[수정됨] 어둠/아이언맨 모드에서 무작위로 생성될 때 전환 지점(학교/고속도로)으로 순간이동하는 문제
[수정됨] AI 사격 정확도의 불일치 및 오판 문제
[수정됨] 컨트롤러가 마을 건물(화장실 문)에 끼이는 문제
[수정됨] 컨트롤러가 마을 트랙터(헛간)에 끼이는 문제
[수정됨] 컨트롤러가 마을 차고(골판지 상자)에 끼이는 문제
[수정됨] 컨트롤러가 학교에 끼이는 문제 건물(상인 테이블)
[수정됨] 컨트롤러가 학교 건물(여러 개의 의자)에서 멈추는 문제
[수정됨] 컨트롤러가 고속도로 시장(선반 틈)에서 멈추는 문제
[수정됨] 컨트롤러가 고속도로 시장(쇼핑 카트)에서 멈추는 문제
[수정됨] 컨트롤러가 아파트 계단(시체 머리)에서 멈추는 문제
[수정됨] 컨트롤러가 터미널 경사로(기차역)에서 멈추는 문제
[수정됨] 군용 BTR이 고속으로 원을 그리며 주행하는 문제
[수정됨] 임시 부목이 골절 상태를 치료하지 못함
[수정됨] 의사가 자신의 임무 아이템[소독제]을 판매함
[수정됨] 총포상이 자신의 임무 아이템[스크라마 200]을 판매함
[수정됨] MSAA 8x 옵션이 환경 설정에 저장되지 않음
[수정됨] 튜토리얼 상자에 M78 탄창이 들어있지 않음
----------------------------------------
[변경됨] 심각한 질병[파열] 발생 확률이 낮아짐 [5%->3%]
[변경됨] 심각한 건강 상태 [헤드샷] 발생 확률 감소 [5%->3%]
[변경됨] 캐릭터 수분 감소 속도 감소 [10%]
[변경됨] 캐릭터 정신력 감소 속도 감소 [10%]
[변경됨] 고양이 생명력 감소 속도 감소 [20%]
[변경됨] 고양이 울음소리 및 기타 소리 발생 빈도 감소
[변경됨] 상인(시작/종료/대기) 음성 발생 빈도 감소
[변경됨] 렌더링 해상도 옵션이 낮음/기본 해상도로 변경됨 (혼란 감소)
[변경됨] 떨어진 아이템이 인벤토리가 아닌 플레이어 앞에 떨어짐 (쉘터)
----------------------------------------
[제거됨] 안정성 향상을 위해 모든 타사/구형 AMD FSR 참조 제거
----------------------------------------"	
