WHERE	SUB	KIND	Transliteration	Transcreation	Machine translated	Confused	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION
Assets	Containers/Nightstand_F		0	0	1	0	0	ignore	Assets/Nightstand/Nightstand_F	tscn	Assets/Nightstand/Nightstand_F		Nightstand_F	Node3D	containerName	509230477	Nightstand	Mesinha de cabeceira	
Assets	Containers/Pile_Cardboard_A		0	0	1	0	0	substr	Assets/Pile_Cardboard/Pile_Cardboard_A	tscn	Assets/Pile_Cardboard/Pile_Cardboard_A		Pile_Cardboard_A	Node3D	containerName	509230477	Boxes	Caixas	
Assets	Containers/Pile_Cardboard_B		0	0	1	0	0	ignore	Assets/Pile_Cardboard/Pile_Cardboard_B	tscn	Assets/Pile_Cardboard/Pile_Cardboard_B		Pile_Cardboard_B	Node3D	containerName	1215483040	Boxes	Caixas	
Assets	Containers/Pile_Cardboard_C		0	0	1	0	0	ignore	Assets/Pile_Cardboard/Pile_Cardboard_C	tscn	Assets/Pile_Cardboard/Pile_Cardboard_C		Pile_Cardboard_C	Node3D	containerName	870636015	Boxes	Caixas	
Assets	Containers/Stove		0	0	1	0	0	substr	Assets/Stove/Stove	tscn	Assets/Stove/Stove		Stove	Node3D	containerName	781697413	Stove	Fogão	
Assets	Containers/Stove_F		0	0	1	0	0	ignore	Assets/Stove/Stove_F	tscn	Assets/Stove/Stove_F		Stove_F	Node3D	containerName	83268940	Stove	Fogão	
Assets	Containers/Tent_Civilian_F		0	0	1	0	0	ignore	Assets/Tent_Civilian/Tent_Civilian_F	tscn	Assets/Tent_Civilian/Tent_Civilian_F		Tent_Civilian_F	Node3D	containerName	1397422008	Tent	Tenda	"Duplicated with SceneName ""Tent"""
Assets	Containers/Tent_Civilian_R		0	0	1	0	0	ignore	Assets/Tent_Civilian/Tent_Civilian_R	tscn	Assets/Tent_Civilian/Tent_Civilian_R		Tent_Civilian_R	Node3D	containerName	177370949	Tent	Tenda	"Duplicated with SceneName ""Tent"""
Assets	Furnitures	type	0	0	1	0	0	substr									Furniture	Móveis	
Assets	Furnitures	type	0	0	1	0	0	substr									Furnitures	Móveis	
Assets	Furnitures/Bed_Civilian_F		0	0	1	0	0	substr	Assets/Bed_Civilian/Bed_Civilian_F	tres					name		Bed (Civilian)	Cama (civil)	
Assets	Furnitures/Bed_Civilian_F		0	0	1	0	0	ignore	Assets/Bed_Civilian/Bed_Civilian_F	tres					inventory		Bed (Civilian)	Cama (civil)	
Assets	Furnitures/Bed_Civilian_F		0	0	1	0	0	ignore	Assets/Bed_Civilian/Bed_Civilian_F	tres					rotated		Bed (Civilian)	Cama (civil)	
Assets	Furnitures/Bed_Civilian_F		0	0	1	0	0	ignore	Assets/Bed_Civilian/Bed_Civilian_F	tres					equipment		Bed (Civilian)	Cama (civil)	
Assets	Furnitures/Bed_Civilian_F		0	0	1	0	0	substr	Assets/Bed_Civilian/Bed_Civilian_F	tres					display		Bed C.	Cama C.	
Assets	Furnitures/Bed_Nomad_F		0	0	1	0	0	substr	Assets/Bed_Nomad/Bed_Nomad_F	tres					name		Bed (Nomad)	Cama (Nomad)	
Assets	Furnitures/Bed_Nomad_F		0	0	1	0	0	ignore	Assets/Bed_Nomad/Bed_Nomad_F	tres					inventory		Bed (Nomad)	Cama (Nomad)	
Assets	Furnitures/Bed_Nomad_F		0	0	1	0	0	ignore	Assets/Bed_Nomad/Bed_Nomad_F	tres					rotated		Bed (Nomad)	Cama (Nomad)	
Assets	Furnitures/Bed_Nomad_F		0	0	1	0	0	ignore	Assets/Bed_Nomad/Bed_Nomad_F	tres					equipment		Bed (Nomad)	Cama (Nomad)	
Assets	Furnitures/Bed_Nomad_F		0	0	1	0	0	substr	Assets/Bed_Nomad/Bed_Nomad_F	tres					display		Bed N.	Cama N.	
Assets	Furnitures/Cabinet_Medical_F		0	0	1	0	0	substr	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					name		Cabinet (Medical)	Armário (médico)	
Assets	Furnitures/Cabinet_Medical_F		0	0	1	0	0	ignore	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					inventory		Cabinet (Medical)	Armário (médico)	
Assets	Furnitures/Cabinet_Medical_F		0	0	1	0	0	ignore	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					rotated		Cabinet (Medical)	Armário (médico)	
Assets	Furnitures/Cabinet_Medical_F		0	0	1	0	0	ignore	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					equipment		Cabinet (Medical)	Armário (médico)	
Assets	Furnitures/Cabinet_Medical_F		0	0	1	0	0	substr	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					display		Cabinet M.	Gabinete M.	
Assets	Furnitures/Cabinet_Office_F		0	0	1	0	0	substr	Assets/Cabinet_Office/Cabinet_Office_F	tres					name		Cabinet (Office)	Gabinete	
Assets	Furnitures/Cabinet_Office_F		0	0	1	0	0	ignore	Assets/Cabinet_Office/Cabinet_Office_F	tres					inventory		Cabinet (Office)	Gabinete	
Assets	Furnitures/Cabinet_Office_F		0	0	1	0	0	ignore	Assets/Cabinet_Office/Cabinet_Office_F	tres					rotated		Cabinet (Office)	Gabinete	
Assets	Furnitures/Cabinet_Office_F		0	0	1	0	0	ignore	Assets/Cabinet_Office/Cabinet_Office_F	tres					equipment		Cabinet (Office)	Gabinete	
Assets	Furnitures/Cabinet_Office_F		0	0	1	0	0	substr	Assets/Cabinet_Office/Cabinet_Office_F	tres					display		Cabinet. 0	Gabinete. 0	
Assets	Furnitures/Cabinet_Wood_F		0	0	1	0	0	substr	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					name		Cabinet (Wood)	Armário (de madeira)	
Assets	Furnitures/Cabinet_Wood_F		0	0	1	0	0	ignore	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					inventory		Cabinet (Wood)	Armário (de madeira)	
Assets	Furnitures/Cabinet_Wood_F		0	0	1	0	0	ignore	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					rotated		Cabinet (Wood)	Armário (de madeira)	
Assets	Furnitures/Cabinet_Wood_F		0	0	1	0	0	ignore	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					equipment		Cabinet (Wood)	Armário (de madeira)	
Assets	Furnitures/Cabinet_Wood_F		0	0	1	0	0	substr	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					display		Cabinet W.	Armário W.	
Assets	Furnitures/Carpet_Persian_F		0	0	1	0	0	substr	Assets/Carpet/Carpet_Persian_F	tres					name		Carpet (Persian)	Tapete (persa)	
Assets	Furnitures/Carpet_Persian_F		0	0	1	0	0	ignore	Assets/Carpet/Carpet_Persian_F	tres					inventory		Carpet (Persian)	Tapete (persa)	
Assets	Furnitures/Carpet_Persian_F		0	0	1	0	0	substr	Assets/Carpet/Carpet_Persian_F	tres					rotated		Carpet P.	Carpet P.	
Assets	Furnitures/Carpet_Persian_F		0	0	1	0	0	ignore	Assets/Carpet/Carpet_Persian_F	tres					equipment		Carpet (Persian)	Tapete (persa)	
Assets	Furnitures/Carpet_Persian_F		0	0	1	0	0	ignore	Assets/Carpet/Carpet_Persian_F	tres					display		Carpet P.	Carpet P.	
Assets	Furnitures/Carpet_Rag_F		0	0	1	0	0	substr	Assets/Carpet/Carpet_Rag_F	tres					name		Carpet (Rag)	Tapete (de retalhos)	
Assets	Furnitures/Carpet_Rag_F		0	0	1	0	0	ignore	Assets/Carpet/Carpet_Rag_F	tres					inventory		Carpet (Rag)	Tapete (de retalhos)	
Assets	Furnitures/Carpet_Rag_F		0	0	1	0	0	substr	Assets/Carpet/Carpet_Rag_F	tres					rotated		Carpet R.	Carpet R.	
Assets	Furnitures/Carpet_Rag_F		0	0	1	0	0	ignore	Assets/Carpet/Carpet_Rag_F	tres					equipment		Carpet (Rag)	Tapete (de retalhos)	
Assets	Furnitures/Carpet_Rag_F		0	0	1	0	0	ignore	Assets/Carpet/Carpet_Rag_F	tres					display		Carpet R.	Carpet R.	
Assets	Furnitures/Chair_Office_F		0	0	1	0	0	substr	Assets/Chair_Office/Chair_Office_F	tres					name		Chair (Office)	Cadeira (de escritório)	
Assets	Furnitures/Chair_Office_F		0	0	1	0	0	ignore	Assets/Chair_Office/Chair_Office_F	tres					inventory		Chair (Office)	Cadeira (de escritório)	
Assets	Furnitures/Chair_Office_F		0	0	1	0	0	ignore	Assets/Chair_Office/Chair_Office_F	tres					rotated		Chair (Office)	Cadeira (de escritório)	
Assets	Furnitures/Chair_Office_F		0	0	1	0	0	ignore	Assets/Chair_Office/Chair_Office_F	tres					equipment		Chair (Office)	Cadeira (de escritório)	
Assets	Furnitures/Chair_Office_F		0	0	1	0	0	substr	Assets/Chair_Office/Chair_Office_F	tres					display		Chair O.	Presidente O.	
Assets	Furnitures/Chair_School_F		0	0	1	0	0	substr	Assets/Chair_School/Chair_School_F	tres					name		Chair (School)	Coordenador (Faculdade)	
Assets	Furnitures/Chair_School_F		0	0	1	0	0	ignore	Assets/Chair_School/Chair_School_F	tres					inventory		Chair (School)	Coordenador (Faculdade)	
Assets	Furnitures/Chair_School_F		0	0	1	0	0	ignore	Assets/Chair_School/Chair_School_F	tres					rotated		Chair (School)	Coordenador (Faculdade)	
Assets	Furnitures/Chair_School_F		0	0	1	0	0	ignore	Assets/Chair_School/Chair_School_F	tres					equipment		Chair (School)	Coordenador (Faculdade)	
Assets	Furnitures/Chair_School_F		0	0	1	0	0	substr	Assets/Chair_School/Chair_School_F	tres					display		Chair S.	Presidente S.	
Assets	Furnitures/Chair_Sun		0	0	1	0	0	substr	Assets/Chair_Sun/Chair_Sun	tres					name		Sun Chair	Cadeira Sun	
Assets	Furnitures/Chair_Sun		0	0	1	0	0	substr	Assets/Chair_Sun/Chair_Sun	tres					display		S. Chair	Presidente	
Assets	Furnitures/Crate_Military_F		0	0	1	0	0	substr	Assets/Crate_Military/Crate_Military_F	tres					name		Crate (Military)	Caixa (militar)	
Assets	Furnitures/Crate_Military_F		0	0	1	0	0	ignore	Assets/Crate_Military/Crate_Military_F	tres					inventory		Crate (Military)	Caixa (militar)	
Assets	Furnitures/Crate_Military_F		0	0	1	0	0	ignore	Assets/Crate_Military/Crate_Military_F	tres					rotated		Crate (Military)	Caixa (militar)	
Assets	Furnitures/Crate_Military_F		0	0	1	0	0	ignore	Assets/Crate_Military/Crate_Military_F	tres					equipment		Crate (Military)	Caixa (militar)	
Assets	Furnitures/Crate_Military_F		0	0	1	0	0	substr	Assets/Crate_Military/Crate_Military_F	tres					display		Crate M.	Crate M.	
Assets	Furnitures/Crate_Special_F		0	0	1	0	0	substr	Assets/Crate_Special/Crate_Special_F	tres					name		Crate (Special)	Caixa (Especial)	
Assets	Furnitures/Crate_Special_F		0	0	1	0	0	ignore	Assets/Crate_Special/Crate_Special_F	tres					inventory		Crate (Special)	Caixa (Especial)	
Assets	Furnitures/Crate_Special_F		0	0	1	0	0	ignore	Assets/Crate_Special/Crate_Special_F	tres					rotated		Crate (Special)	Caixa (Especial)	
Assets	Furnitures/Crate_Special_F		0	0	1	0	0	ignore	Assets/Crate_Special/Crate_Special_F	tres					equipment		Crate (Special)	Caixa (Especial)	
Assets	Furnitures/Crate_Special_F		0	0	1	0	0	substr	Assets/Crate_Special/Crate_Special_F	tres					display		Crate S.	Crate S.	
Assets	Furnitures/Cupboard_F		0	0	1	0	0	substr	Assets/Cupboard/Cupboard_F	tres					name		Cupboard	Armário	
Assets	Furnitures/Cupboard_F		0	0	1	0	0	ignore	Assets/Cupboard/Cupboard_F	tres					inventory		Cupboard	Armário	
Assets	Furnitures/Cupboard_F		0	0	1	0	0	ignore	Assets/Cupboard/Cupboard_F	tres					rotated		Cupboard	Armário	
Assets	Furnitures/Cupboard_F		0	0	1	0	0	ignore	Assets/Cupboard/Cupboard_F	tres					equipment		Cupboard	Armário	
Assets	Furnitures/Cupboard_F		0	0	1	0	0	substr	Assets/Cupboard/Cupboard_F	tres					display		C. Board	C. Conselho	
Assets	Furnitures/Curtain_Long_F		0	0	1	0	0	substr	Assets/Curtains/Curtain_Long_F	tres					name		Curtain (Long)	Cortina (longa)	
Assets	Furnitures/Curtain_Long_F		0	0	1	0	0	ignore	Assets/Curtains/Curtain_Long_F	tres					inventory		Curtain (Long)	Cortina (longa)	
Assets	Furnitures/Curtain_Long_F		0	0	1	0	0	substr	Assets/Curtains/Curtain_Long_F	tres					rotated		Curtain L.	Cortina L.	
Assets	Furnitures/Curtain_Long_F		0	0	1	0	0	ignore	Assets/Curtains/Curtain_Long_F	tres					equipment		Curtain (Long)	Cortina (longa)	
Assets	Furnitures/Curtain_Long_F		0	0	1	0	0	ignore	Assets/Curtains/Curtain_Long_F	tres					display		Curtain L.	Cortina L.	
Assets	Furnitures/Curtain_Mini_F		0	0	1	0	0	substr	Assets/Curtains/Curtain_Mini_F	tres					name		Curtain (Mini)	Cortina (Mini)	
Assets	Furnitures/Curtain_Mini_F		0	0	1	0	0	ignore	Assets/Curtains/Curtain_Mini_F	tres					inventory		Curtain (Mini)	Cortina (Mini)	
Assets	Furnitures/Curtain_Mini_F		0	0	1	0	0	substr	Assets/Curtains/Curtain_Mini_F	tres					rotated		Curtain M.	Cortina M.	
Assets	Furnitures/Curtain_Mini_F		0	0	1	0	0	ignore	Assets/Curtains/Curtain_Mini_F	tres					equipment		Curtain (Mini)	Cortina (Mini)	
Assets	Furnitures/Curtain_Mini_F		0	0	1	0	0	ignore	Assets/Curtains/Curtain_Mini_F	tres					display		Curtain M.	Cortina M.	
Assets	Furnitures/Dartboard_F		0	0	1	0	0	substr	Assets/Dartboard/Dartboard_F	tres					name		Dartboard	Alvo de dardos	
Assets	Furnitures/Dartboard_F		0	0	1	0	0	ignore	Assets/Dartboard/Dartboard_F	tres					inventory		Dartboard	Alvo de dardos	
Assets	Furnitures/Dartboard_F		0	0	1	0	0	ignore	Assets/Dartboard/Dartboard_F	tres					rotated		Dartboard	Alvo de dardos	
Assets	Furnitures/Dartboard_F		0	0	1	0	0	ignore	Assets/Dartboard/Dartboard_F	tres					equipment		Dartboard	Alvo de dardos	
Assets	Furnitures/Dartboard_F		0	0	1	0	0	substr	Assets/Dartboard/Dartboard_F	tres					display		D. Board	D. Conselho	
Assets	Furnitures/Freezer_F		0	0	1	0	0	ignore	Assets/Freezer/Freezer_F	tres					name		Freezer	Congelador	
Assets	Furnitures/Freezer_F		0	0	1	0	0	ignore	Assets/Freezer/Freezer_F	tres					inventory		Freezer	Congelador	
Assets	Furnitures/Freezer_F		0	0	1	0	0	ignore	Assets/Freezer/Freezer_F	tres					rotated		Freezer	Congelador	
Assets	Furnitures/Freezer_F		0	0	1	0	0	ignore	Assets/Freezer/Freezer_F	tres					equipment		Freezer	Congelador	
Assets	Furnitures/Freezer_F		0	0	1	0	0	ignore	Assets/Freezer/Freezer_F	tres					display		Freezer	Congelador	
Assets	Furnitures/Fridge_F		0	0	1	0	0	ignore	Assets/Fridge/Fridge_F	tres					name		Fridge	Geladeira	
Assets	Furnitures/Fridge_F		0	0	1	0	0	ignore	Assets/Fridge/Fridge_F	tres					inventory		Fridge	Geladeira	
Assets	Furnitures/Fridge_F		0	0	1	0	0	ignore	Assets/Fridge/Fridge_F	tres					rotated		Fridge	Geladeira	
Assets	Furnitures/Fridge_F		0	0	1	0	0	ignore	Assets/Fridge/Fridge_F	tres					equipment		Fridge	Geladeira	
Assets	Furnitures/Fridge_F		0	0	1	0	0	ignore	Assets/Fridge/Fridge_F	tres					display		Fridge	Geladeira	
