location	parent	name	type	text	translation
UI/Interface	Equipment/Hints	Helmet	Label	Helmet	ヘルメット
UI/Interface	Equipment/Hints	Head	Label	Head	頭
UI/Interface	Equipment/Hints	Torso	Label	Torso	胴体
UI/Interface	Equipment/Hints	Legs	Label	Legs	脚
UI/Interface	Equipment/Hints	Belt	Label	Belt	ベルト
UI/Interface	Equipment/Hints	Feet	Label	Feet	足
UI/Interface	Equipment/Hints	Hands	Label	Hands	手
UI/Interface	Equipment/Hints	Matches	Label	Matches	マッチ
UI/Interface	Equipment/Hints	Light	Label	Light	ライト
UI/Interface	Equipment/Hints	NVG	Label	NVG	NVG
UI/Interface	Equipment/Hints	Time	Label	Time	時計
UI/Interface	Equipment/Hints	Map	Label	Map	地図
UI/Interface	Equipment/Hints	Player	Label	Player	プレイヤー
UI/Interface	Character/Header	Label	Label	Character	キャラクター
UI/Interface	Character/Vitals/Elements/Health	Header	Label	Health	ヘルス
UI/Interface	Character/Vitals/Elements/Energy	Header	Label	Energy	エネルギー
UI/Interface	Character/Vitals/Elements/Hydration	Header	Label	Hydration	水分補給
UI/Interface	Character/Vitals/Elements/Mental	Header	Label	Mental	メンタル
UI/Interface	Character/Vitals/Elements/Temperature	Header	Label	Body Temp	体温
UI/Interface	Character/Vitals/Elements/Cat	Header	Label	Cat	猫
UI/Interface	Character/Stats/Elements/Day	Header	Label	Day	日
UI/Interface	Character/Stats/Elements/Shelters	Header	Label	Shelters	シェルター
UI/Interface	Character/Stats/Elements/Tasks	Header	Label	Tasks	タスク
UI/Interface	Character/Stats/Elements/Quests	Header	Label	Quests	クエスト
UI/Interface	Tools/Header	Label	Label	Tools	ツール
UI/Interface	Tools/Buttons/Margin/Buttons	Events	Button	Events	イベント
UI/Interface	Tools/Buttons/Margin/Buttons	Crafting	Button	Crafting	クラフト
UI/Interface	Tools/Crafting/Types/Margin/Buttons/Proximity/Margin/Icons	Hint	Label	Proximity	近接
UI/Interface	Tools/Buttons/Margin/Buttons	Notes	Button	Task Notes	タスクに関するメモ
UI/Interface	Tools/Notes	Hint	Label	Task Notes empty	タスクのメモは空です
UI/Interface	Tools/Notes	Hint	Label	Task Notes not available (Tutorial)	タスクノートは利用できません（チュートリアル）
UI/Interface	Tools/Buttons/Margin/Buttons	Map	Button	World Map	ワールドマップ
UI/Interface	Tools/Map	Hint	Label	Map not equipped	マップが装備されていません
UI/Interface	Tools/Map	Hint	Label	Map not usable (Vostok)	マップは使用不可（ボストーク）
UI/Interface	Tools/Map/Elements/Controls/Margin/Elements	Controls	Label	"Pan = [LMB]
Zoom = [SCROLL]"	"パン = [左クリック]
ズーム = [スクロール]"
UI/Interface	Tools/Map/Elements/Controls/Margin/Elements	Focus	Button	Focus map	フォーカスマップ
UI/Interface	Tools/Buttons/Margin/Buttons	Casette	Button	Casette Player	カセットプレーヤー
UI/Interface	Tools/Casette	Hint	Label	Casette Player not equipped	カセットプレーヤーは搭載されていません
UI/Interface	Tools/Casette/Elements/Header/Panel/Margin/Preview	Warning	Label	This casette includes licenced music (Content warning)	このカセットにはライセンス取得済みの楽曲が含まれています（コンテンツに関する注意）
UI/Interface	Tools/Casette/Elements/Header/Panel/Margin/Preview/Casette/Margin	Name	Label	Casette Name	カセット名
UI/Interface	Tools/Casette/Elements/Volume/Panel/Margin/Settings	Override	Button	Override Ambient Music [ON]	BGMの上書き [ON]
UI/Interface	Tools/Casette/Elements/Volume/Panel/Margin/Settings	Override	Button	Override Ambient Music [OFF]	BGMの上書き [OFF]
UI/Interface	Tools/Buttons/Margin/Buttons	Nomads	Button	Nomads	ノマド
UI/Interface	Trader/Header	Label	Label	Trader	トレーダー
UI/Interface	Trader/Panel/Buttons	Supply	Button	Supply	供給
UI/Interface	Trader/Panel/Buttons	Tasks	Button	Tasks	タスク
UI/Interface	Trader/Panel/Stats	Name	Label	Name:	名前：
UI/Interface	Trader/Panel/Stats/Name	Value	Label	Trader	トレーダー
UI/Interface	Trader/Panel/Stats	Tax	Label	Tax:	税金：
UI/Interface	Trader/Panel/Stats	Tasks	Label	Tasks:	業務内容：
UI/Interface	Trader/Panel/Stats	Resupply	Label	Resupply:	補給：
UI/Interface	Deal/Header	Label	Label	Deal	取引
UI/Interface	Deal/Panel/Indicator	Request	Label	Request Value + Tax (€)	請求額　税 + (€)
UI/Interface	Deal/Panel/Indicator	Offer	Label	Offer Value (€)	オファー金額（€）
UI/Interface	Deal/Panel/Buttons	Reset	Button	Reset	リセット
UI/Interface	Deal/Panel/Buttons	Accept	Button	Accept	同意する
UI/Interface	Supply/Header	Label	Label	Supply	供給
UI/Interface	Tasks/Header	Label	Label	Tasks	タスク
UI/Interface	Catalog/Header	Label	Label	Furniture Catalog	家具カタログ
UI/Interface	Catalog/Header	Warning	Label	Catalog is linked to your character, death will also destroy your catalog items	カタログはキャラクターに紐付けられており、死亡するとカタログ内のアイテムも消滅します
UI/Interface	Context/Panel/Margin/Buttons	Use	Button	"Use
"	使用
UI/Interface	Context/Panel/Margin/Buttons	Equip	Button	"Equip
"	装備
UI/Interface	Context/Panel/Margin/Buttons	Unequip	Button	"Unequip
"	装備解除
UI/Interface	Context/Panel/Margin/Buttons	Unload	Button	"Unload
"	アンロード
UI/Interface	Context/Panel/Margin/Buttons	Split	Button	"Split
"	分割
UI/Interface	Context/Panel/Margin/Buttons	Take	Button	"Take
"	取る
UI/Interface	Context/Panel/Margin/Buttons	Sleep	Button	"Sleep
"	睡眠
UI/Interface	Context/Panel/Margin/Buttons	Transfer	Button	"Transfer
"	転送
UI/Interface	Context/Panel/Margin/Buttons	Drop	Button	"Drop
"	ドロップ
UI/Interface	Context/Panel/Margin/Buttons	Place	Button	"Place
"	場所
UI/Interface	Context/Panel/Margin/Buttons	Destroy	Button	"Destroy
"	破壊する
UI/Interface	Context/Panel/Margin/Buttons	Remove_0	Button	"Remove [0]
"	[0] を削除
UI/Interface	Context/Panel/Margin/Buttons	Remove_1	Button	"Remove [1]
"	[1] を削除
UI/Interface	Context/Panel/Margin/Buttons	Remove_2	Button	"Remove [2]
"	[2] を削除
UI/Interface	Context/Panel/Margin/Buttons	Remove_3	Button	"Remove [3]
"	[3] を削除
UI/Interface	Tooltip/Panel/Margin/Elements	Title	Label	Coffeemaster	コーヒーマスター
UI/Interface	Tooltip/Panel/Margin/Elements	Type	Label	Consumable	消耗品
UI/Interface	Tooltip/Panel/Margin/Elements/Type	Rarity	Label	Legendary	レジェンダリー
UI/Interface	Tooltip/Panel/Margin/Elements	Info	Label	An item is an object within the game world that can be collected by a player.	アイテムとは、ゲームの世界内に存在し、プレイヤーが回収できるオブジェクトのことです。
UI/Interface	Tooltip/Panel/Margin/Elements	Equipment	Label	Equipment:	装備：
UI/Interface	Tooltip/Panel/Margin/Elements/Equipment	Value	Label	Primary	小学校
UI/Interface	Tooltip/Panel/Margin/Elements	Condition	Label	Condition:	状態：
UI/Interface	Tooltip/Panel/Margin/Elements	Weight	Label	Weight:	重量：
UI/Interface	Tooltip/Panel/Margin/Elements	Value	Label	Value:	値：
UI/Interface	Tooltip/Panel/Margin/Elements	Caliber	Label	Caliber:	口径：
UI/Interface	Tooltip/Panel/Margin/Elements	Damage	Label	Damage:	ダメージ：
UI/Interface	Tooltip/Panel/Margin/Elements	Penetration	Label	Penetration:	浸透：
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 1	レベル1
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 2	レベル2
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 3	レベル3
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 4	レベル4
UI/Interface	Tooltip/Panel/Margin/Elements/Penetration	Value	Label	Level 5	レベル5
UI/Interface	Tooltip/Panel/Margin/Elements	Protection	Label	Protection:	保護：
UI/Interface	Tooltip/Panel/Margin/Elements/Protection	Value	Label	Level 1	レベル1
UI/Interface	Tooltip/Panel/Margin/Elements	Capacity	Label	Capacity:	容量：
UI/Interface	Tooltip/Panel/Margin/Elements	Insulation	Label	Insulation:	断熱材：
UI/Interface	Tooltip/Panel/Margin/Elements	Health	Label	Health:	健康：
UI/Interface	Tooltip/Panel/Margin/Elements	Energy	Label	Energy:	エネルギー：
UI/Interface	Tooltip/Panel/Margin/Elements	Hydration	Label	Hydration:	水分補給：
UI/Interface	Tooltip/Panel/Margin/Elements	Mental	Label	Mental:	精神面：
UI/Interface	Tooltip/Panel/Margin/Elements	Temperature	Label	Body Temp:	体温：
UI/Interface	Tooltip/Panel/Margin/Elements	Nested	Label	Nested:	ネストされた：
UI/Interface	Tooltip/Panel/Margin/Elements	Cures	Label	Cures:	治療法：
UI/Interface	Tooltip/Panel/Margin/Elements/Subpanel/Margin/Elements	Compatible	Label	Compatible Items:	対応製品：
UI/Elements/Item	Details	Abbreviation	Label	Item	品目
UI/Profiler	Panel/Margin	Label	Label	Profiler	プロファイラー
UI/Elements/Recipe	Margin/Elements/Header	Show	Button	Show	表示
UI/Elements/Recipe	Margin/Elements/Header	Title	Label	Recipe Name	レシピ名
UI/Elements/Recipe	Margin/Elements/Content	Input	Label	Input:	入力：
UI/Elements/Recipe	Margin/Elements/Content	Output	Label	Output:	出力：
UI/Elements/Recipe	Margin/Elements/Content/Buttons	Input	Button	Start Input	入力を開始
UI/Elements/Recipe	Margin/Elements/Content/Buttons	Complete	Button	Craft	クラフト
UI/Elements/Task	Margin/Elements	Title	Label	Duty Calls	義務が呼んでいる
UI/Elements/Task	Margin/Elements/Title	Add	Button	Add to Notes	メモに追加
UI/Elements/Task	Margin/Elements/Title	Remove	Button	Remove	削除
UI/Elements/Task	Margin/Elements	Difficulty	Label	Difficulty:	難易度：
UI/Elements/Task	Margin/Elements/Difficulty	Value	Label	Easy	簡単
UI/Elements/Task	Margin/Elements	Description	Label	"Last week I visited the Doctor in that abandoned school building nearby. He told me that I should cut all my ""bad habits"", but the old fucker smokes himself, so screw him!

You're probably just one of those modern-day hippies who only licks mint pastilles when things get rough, but if you happen to find one of these, bring a pack or two and some matches as well."	"先週、近所の廃校になった建物にいる医者のところへ行ったんだ。あいつは俺に「悪い癖」を全部やめるべきだなんて言うけど、あのクソジジイ、自分でもタバコを吸ってるくせに。ふん、知ったことか！

君はたぶん、ピンチの時にミントの錠剤を舐めるだけの、いわゆる現代のヒッピーの一人なんだろうけど、もしこれを見つけたら、パックを一、二箱とマッチも持ってきてくれ。"
UI/Elements/Task	Margin/Elements	Input	Label	Deliver:	配信：
UI/Elements/Task	Margin/Elements	Output	Label	Receive:	受信：
UI/Elements/Task	Margin/Elements	Hint	Label	"→ You will receive shelter furniture from this task
→ Your furniture is located in Furniture Catalog [Decor Mode]"	"→ このタスクを完了すると、シェルター用家具が手に入ります
→ 家具は「家具カタログ」[装飾モード] にあります"
UI/Elements/Task	Margin/Elements/Buttons	Input	Button	Start Delivery	配送を開始する
UI/Elements/Task	Margin/Elements/Buttons	Input	Button	Stop Delivery	配達停止
UI/Elements/Task	Margin/Elements/Buttons	Input	Button	Delivered	納品済み
UI/Elements/Task	Margin/Elements/Buttons	Complete	Button	Complete	完了
Scenes/Menu	Main/Buttons	New	Button	New game	新しくゲームを始める
Scenes/Menu	Main/Buttons	Load	Button	Load game	ゲームを読み込む
Scenes/Menu	Main/Buttons	Tutorial	Button	Tutorial	チュートリアル
Scenes/Menu	Main/Buttons	Settings	Button	"Settings
"	設定
Scenes/Menu	Main/Buttons	Roadmap	Button	"Roadmap
"	ロードマップ
Scenes/Menu	Main/Buttons	About	Button	"About
"	概要
Scenes/Menu	Main/Buttons	Quit	Button	"Quit
"	終了
Scenes/Menu	Log	Header	Label	Changelog	変更履歴
Scenes/Menu	Log/Buttons	Log_Off	Button	"Off
"	オフ
Scenes/Menu	Log/Buttons	Log_On	Button	"On
"	オン
Scenes/Menu	Hardware	Header	Label	Hardware Check	ハードウェアの確認
Scenes/Menu	Hardware/Buttons	HW_Off	Button	"Off
"	オフ
Scenes/Menu	Hardware/Buttons	HW_On	Button	"On
"	オン
Scenes/Menu	Intro	Header	Label	Watch Intro	イントロを見る
Scenes/Menu	Intro/Buttons	Intro_Off	Button	"Off
"	オフ
Scenes/Menu	Intro/Buttons	Intro_On	Button	"On
"	オン
Scenes/Menu	Music	Header	Label	Menu Music	メニュー 音楽
Scenes/Menu	Music/Buttons	Music_Off	Button	"Off
"	オフ
Scenes/Menu	Music/Buttons	Music_On	Button	"On
"	"オン
"
Scenes/Menu	.	Copyright	Label	Road to Vostok ® is registered trademark of Road to Vostok Ltd. All rights reserved © 2026	「Road to Vostok ®」はRoad to Vostok Ltd.の登録商標です。無断転載を禁じます © 2026
Scenes/Menu	.	Version	Label	Version: 0.1.1.3	バージョン: 0.1.1.3
Scenes/Menu	Changelog/Header	Label	Label	Changelog	変更履歴
Scenes/Menu	Changelog/Panel/Margin/Scroll	Content	Label	"Following changes were made from:
Early Access [0.1.0.0] -> Early Access [0.1.1.3]
----------------------------------------
Build name: Road - Build 1
Build version: 0.1.1.3
Build type: Release
----------------------------------------
Hotfix [0.1.1.3]
[FIXED] Context actions could cause death when closing Interface at the same frame (Context Use)
[FIXED] Context actions could corrupt items when closing Interface at the same frame (Context Unload)
[FIXED] Context actions could corrupt furniture when closing Interface at the same frame (Context Place)
----------------------------------------
[ADDED] Compatibility launch option for hardware issues
[ADDED] Increased buffer memory for GPU stalls/timeouts
[ADDED] CPU-load distribution when loading into a map
[ADDED] Engine version switched to Godot 4.6.2 for stability
[ADDED] Added SMAA anti-aliasing option (Settings)
[ADDED] Reworked image sharpness shader for stability (Settings)
[ADDED] Furniture destroy uses safeguard (LMB hold) for misclicks
[ADDED] Airdrops use green chemlights for night time visibility
[ADDED] Airdrops now support variable loot tables [x3]
[ADDED] Punisher now support variable loot tables [x3]
[ADDED] Punisher loot tables improved with more items
[ADDED] Killed AI corpse loot possibility increased [25%->75%]
[ADDED] Additional industrial loot spawns [Oil Filter]
[ADDED] Terminal has more special crates and loot spawns
[ADDED] Special crates can also spawn Legendary items
[ADDED] New item: Chewing Gum
----------------------------------------
[FIXED] Flickering lights/shadows in shelters and trader areas
[FIXED] Active context menu could freeze when closing the Interface
[FIXED] Frozen context menu could lead to corrupted/floating items
[FIXED] Shelter item return while using items could cause death
[FIXED] Cartridges during ammo check were glowing in low lighting
[FIXED] AI could navigate/attack through airdrop colliders
[FIXED] AI could navigate/attack through heli crash colliders
[FIXED] AI could get stuck on heli crash colliders
[FIXED] Blocked Highway tunnel could be exploited without a key
[FIXED] Darkness/Ironman random spawn teleported to transition (School/Highway)
[FIXED] AI firing accuracy inconsistency and miscalculations
[FIXED] Controller could get stuck on Village building (toilet door)
[FIXED] Controller could get stuck on Village tractor (barn)
[FIXED] Controller could get stuck on Village garage (cardboard boxes)
[FIXED] Controller could get stuck on School building (trader table)
[FIXED] Controller could get stuck on School building (multiple chairs)
[FIXED] Controller could get stuck on Highway market (shelf gaps)
[FIXED] Controller could get stuck on Highway market (shopping carts)
[FIXED] Controller could get stuck on Apartments staircases (corpse head)
[FIXED] Controller could get stuck on Terminal ramps (trainyard area)
[FIXED] Military BTR could stuck driving in circles at fast speed
[FIXED] Improvised splint didn't heal Fracture condition
[FIXED] Doctor sold own task items [Antiseptic]
[FIXED] Gunsmith sold own task items [Skrama 200]
[FIXED] MSAA 8x option didn't save to preferences
[FIXED] Tutorial crates didn't contain M78 magazines
----------------------------------------
[CHANGED] Critical medical condition [Rupture] possibility lowered [5%->3%]
[CHANGED] Critical medical condition [Headshot] possibility lowered [5%->3%]
[CHANGED] Character hydration decrease speed slowed by [10%]
[CHANGED] Character mental decrease speed slowed by [10%]
[CHANGED] Cat vital decrease speed slowed by [20%]
[CHANGED] Cat meows and makes noises less often
[CHANGED] Trader (Start/End/Idle) voices activate less often
[CHANGED] Render resolution options changed to Low/Native (less confusion)
[CHANGED] Fallen items drop front of the player vs. inventory (Shelter)
----------------------------------------
[REMOVED] All third-party/obsolete AMD FSR references for stability
----------------------------------------"	"以下の変更が実施されました：
早期アクセス [0.1.0.0] → 早期アクセス [0.1.1.3]
----------------------------------------
ビルド名: Road - Build 1
ビルドバージョン: 0.1.1.3
ビルドタイプ: リリース
----------------------------------------
ホットフィックス [0.1.1.3]
[修正] コンテキストアクションの実行中にインターフェースを閉じた場合、死亡することがあった問題を修正 (コンテキスト使用)
[修正] 同じフレームでインターフェースを閉じた際、コンテキストアクションによりアイテムが破損する問題 (コンテキストアンロード)
[修正] 同じフレームでインターフェースを閉じた際、コンテキストアクションにより家具が破損する問題 (コンテキスト配置)
----------------------------------------
[追加] ハードウェアの問題に対する互換性起動オプション
[追加] GPUのストール/タイムアウトに対するバッファメモリの増量
[追加] マップ読み込み時のCPU負荷分散
[追加] 安定性向上のため、エンジンバージョンをGodot 4.6.2に変更
[追加] SMAAアンチエイリアシングオプションを追加（設定）
[追加] 安定性向上のため、画像シャープネスシェーダーを再実装 (設定)
[追加] 家具の破壊時に誤クリック防止のためセーフガード（左クリック長押し）を導入
[追加] 夜間でも視認できるよう、エアドロップに緑色のケミライトを使用
[追加] エアドロップが可変戦利品テーブルに対応 [x3]
[追加] パニッシャーが可変戦利品テーブルに対応 [x3]
[追加] パニッシャーの戦利品テーブルを改善し、アイテム数を増加
[追加] 倒したAIの死体からアイテムを入手できる確率を増加 [25%→75%]
[追加] 工業系アイテムのスポーンを追加 [オイルフィルター]
[追加] ターミナルに特殊なクレートとアイテムのスポーンを追加
[追加] 特殊なクレートからレジェンダリーアイテムも入手可能に
[追加] 新アイテム：チューインガム
----------------------------------------
[修正] シェルターおよびトレーダーエリアでの光や影のちらつき
[修正] インターフェースを閉じる際に、アクティブなコンテキストメニューがフリーズすることがあった
[修正] コンテキストメニューがフリーズすると、アイテムが破損したり浮いたりすることがあった
[修正] アイテム使用中にシェルターのアイテムが戻り、死亡する原因となることがあった
[修正] 弾薬チェック時に、暗い場所ではカートリッジが光っていた
[修正] AIがエアドロップのコライダーを通り抜けて移動・攻撃することがあった
[修正] AIがヘリ墜落現場のコライダーを通り抜けて移動・攻撃することがあった
[修正] AIがヘリ墜落現場のコライダーに引っかかって動けなくなることがあった
[修正] 鍵なしで封鎖された高速道路のトンネルを不正利用できた
[修正] ダークネス／アイアンマンモードのランダムスポーンがトランジション（学校／高速道路）にテレポートしていた
[修正] AIの射撃精度の不一致および計算ミス
[修正] コントローラーが村の建物（トイレのドア）に引っかかっていた
[修正] コントローラーが村のトラクター (納屋)
[修正済み] コントローラーが村のガレージ（段ボール箱）に引っかかることがある
[修正済み] コントローラーが学校の建物（商人のテーブル）に引っかかることがある
[修正済み] コントローラーが学校の建物（複数の椅子）に引っかかることがある
[修正済み] コントローラーがハイウェイの市場（棚の隙間）に引っかかることがある
[修正済み] コントローラーがハイウェイの市場（ショッピングカート）に引っかかることがある
[修正済み] アパートの階段でコントローラーが動かなくなることがあった（死体の頭）
[修正済み] ターミナルのスロープでコントローラーが動かなくなることがあった（車両基地エリア）
[修正済み] 軍用BTRが高速で円を描くように走り続けることがあった
[修正済み] 即席の副木で骨折状態が治癒しなかった
[修正済み] 医師が自身のクエストアイテム [消毒薬] を販売していた
[修正] 銃器職人が自身のタスクアイテム [Skrama 200] を販売していた
[修正] MSAA 8x オプションが設定に保存されなかった
[修正] チュートリアルの木箱に M78 のマガジンが入っていなかった
----------------------------------------
[変更] 重篤な状態 [破裂] の発生確率を低下 [5%→3%]
[変更] 重篤な状態 [ヘッドショット] の発生確率を低下 [5%→3%]
[変更] キャラクターの脱水速度を [10%] 低下
[変更] キャラクターの精神力減少速度を [10%] 低下
[変更] 猫のバイタル減少速度を [20%] 遅くしました
[変更] 猫の鳴き声や物音がする頻度を減らしました
[変更] トレーダー（開始/終了/待機）のボイスが再生される頻度を減らしました
[変更] レンダリング解像度のオプションを「Low/Native」に変更しました（混乱を軽減するため）
[変更] ドロップアイテムがインベントリではなくプレイヤーの正面に落ちるように変更しました（シェルター内）
----------------------------------------
[削除] 安定性向上のため、すべてのサードパーティ製および廃止されたAMD FSR関連の参照を削除
----------------------------------------"
