WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	Comments	max_length
Assets	Containers/Pile_Cardboard_A		0	substr	Assets/Pile_Cardboard/Pile_Cardboard_A	tscn	Assets/Pile_Cardboard/Pile_Cardboard_A		Pile_Cardboard_A	Node3D	containerName	509230477	Boxes	500	Caixas		#Machine Translated	
Assets	Containers/Pile_Cardboard_B		0	ignore	Assets/Pile_Cardboard/Pile_Cardboard_B	tscn	Assets/Pile_Cardboard/Pile_Cardboard_B		Pile_Cardboard_B	Node3D	containerName	1215483040	Boxes		Caixas		#Machine Translated	
Assets	Containers/Pile_Cardboard_C		0	ignore	Assets/Pile_Cardboard/Pile_Cardboard_C	tscn	Assets/Pile_Cardboard/Pile_Cardboard_C		Pile_Cardboard_C	Node3D	containerName	870636015	Boxes		Caixas		#Machine Translated	
Assets	Containers/Stove		0	substr	Assets/Stove/Stove	tscn	Assets/Stove/Stove		Stove	Node3D	containerName	781697413	Stove	502	Fogão		#Machine Translated	
Assets	Containers/Stove_F		0	ignore	Assets/Stove/Stove_F	tscn	Assets/Stove/Stove_F		Stove_F	Node3D	containerName	83268940	Stove		Fogão		#Machine Translated	
Assets	Containers/Tent_Civilian_F		0	ignore	Assets/Tent_Civilian/Tent_Civilian_F	tscn	Assets/Tent_Civilian/Tent_Civilian_F		Tent_Civilian_F	Node3D	containerName	1397422008	Tent		Tenda	"Duplicated with SceneName ""Tent"""	#Machine Translated	
Assets	Containers/Tent_Civilian_R		0	ignore	Assets/Tent_Civilian/Tent_Civilian_R	tscn	Assets/Tent_Civilian/Tent_Civilian_R		Tent_Civilian_R	Node3D	containerName	177370949	Tent		Tenda	"Duplicated with SceneName ""Tent"""	#Machine Translated	
Assets	Furnitures	type	0	substr									Furniture	504	Móveis		#Machine Translated	
Assets	Furnitures	type	0	substr									Furnitures	506	Móveis		#Machine Translated	
Assets	Furnitures/Bed_Civilian_F		0	substr	Assets/Bed_Civilian/Bed_Civilian_F	tres					name		Bed (Civilian)	508	Cama (civil)		#Machine Translated	
Assets	Furnitures/Bed_Civilian_F		0	ignore	Assets/Bed_Civilian/Bed_Civilian_F	tres					inventory		Bed (Civilian)		Cama (civil)		#Machine Translated	
Assets	Furnitures/Bed_Civilian_F		0	ignore	Assets/Bed_Civilian/Bed_Civilian_F	tres					rotated		Bed (Civilian)		Cama (civil)		#Machine Translated	
Assets	Furnitures/Bed_Civilian_F		0	ignore	Assets/Bed_Civilian/Bed_Civilian_F	tres					equipment		Bed (Civilian)		Cama (civil)		#Machine Translated	
Assets	Furnitures/Bed_Civilian_F		0	substr	Assets/Bed_Civilian/Bed_Civilian_F	tres					display		Bed C.	510	Cama C.		#Machine Translated	
Assets	Furnitures/Bed_Nomad_F		0	substr	Assets/Bed_Nomad/Bed_Nomad_F	tres					name		Bed (Nomad)	512	Cama (Nomad)		#Machine Translated	
Assets	Furnitures/Bed_Nomad_F		0	ignore	Assets/Bed_Nomad/Bed_Nomad_F	tres					inventory		Bed (Nomad)		Cama (Nomad)		#Machine Translated	
Assets	Furnitures/Bed_Nomad_F		0	ignore	Assets/Bed_Nomad/Bed_Nomad_F	tres					rotated		Bed (Nomad)		Cama (Nomad)		#Machine Translated	
Assets	Furnitures/Bed_Nomad_F		0	ignore	Assets/Bed_Nomad/Bed_Nomad_F	tres					equipment		Bed (Nomad)		Cama (Nomad)		#Machine Translated	
Assets	Furnitures/Bed_Nomad_F		0	substr	Assets/Bed_Nomad/Bed_Nomad_F	tres					display		Bed N.	514	Cama N.		#Machine Translated	
Assets	Furnitures/Cabinet_Medical_F		0	substr	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					name		Cabinet (Medical)	516	Armário (médico)		#Machine Translated	
Assets	Furnitures/Cabinet_Medical_F		0	ignore	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					inventory		Cabinet (Medical)		Armário (médico)		#Machine Translated	
Assets	Furnitures/Cabinet_Medical_F		0	ignore	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					rotated		Cabinet (Medical)		Armário (médico)		#Machine Translated	
Assets	Furnitures/Cabinet_Medical_F		0	ignore	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					equipment		Cabinet (Medical)		Armário (médico)		#Machine Translated	
Assets	Furnitures/Cabinet_Medical_F		0	substr	Assets/Cabinet_Medical/Cabinet_Medical_F	tres					display		Cabinet M.	518	Gabinete M.		#Machine Translated	
Assets	Furnitures/Cabinet_Office_F		0	substr	Assets/Cabinet_Office/Cabinet_Office_F	tres					name		Cabinet (Office)	520	Gabinete		#Machine Translated	
Assets	Furnitures/Cabinet_Office_F		0	ignore	Assets/Cabinet_Office/Cabinet_Office_F	tres					inventory		Cabinet (Office)		Gabinete		#Machine Translated	
Assets	Furnitures/Cabinet_Office_F		0	ignore	Assets/Cabinet_Office/Cabinet_Office_F	tres					rotated		Cabinet (Office)		Gabinete		#Machine Translated	
Assets	Furnitures/Cabinet_Office_F		0	ignore	Assets/Cabinet_Office/Cabinet_Office_F	tres					equipment		Cabinet (Office)		Gabinete		#Machine Translated	
Assets	Furnitures/Cabinet_Office_F		0	substr	Assets/Cabinet_Office/Cabinet_Office_F	tres					display		Cabinet. 0	522	Gabinete. 0		#Machine Translated	
Assets	Furnitures/Cabinet_Wood_F		0	substr	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					name		Cabinet (Wood)	524	Armário (de madeira)		#Machine Translated	
Assets	Furnitures/Cabinet_Wood_F		0	ignore	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					inventory		Cabinet (Wood)		Armário (de madeira)		#Machine Translated	
Assets	Furnitures/Cabinet_Wood_F		0	ignore	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					rotated		Cabinet (Wood)		Armário (de madeira)		#Machine Translated	
Assets	Furnitures/Cabinet_Wood_F		0	ignore	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					equipment		Cabinet (Wood)		Armário (de madeira)		#Machine Translated	
Assets	Furnitures/Cabinet_Wood_F		0	substr	Assets/Cabinet_Wood/Cabinet_Wood_F	tres					display		Cabinet W.	526	Armário W.		#Machine Translated	
Assets	Furnitures/Carpet_Persian_F		0	substr	Assets/Carpet/Carpet_Persian_F	tres					name		Carpet (Persian)	528	Tapete (persa)		#Machine Translated	
Assets	Furnitures/Carpet_Persian_F		0	ignore	Assets/Carpet/Carpet_Persian_F	tres					inventory		Carpet (Persian)		Tapete (persa)		#Machine Translated	
Assets	Furnitures/Carpet_Persian_F		0	substr	Assets/Carpet/Carpet_Persian_F	tres					rotated		Carpet P.	530	Carpet P.		#Machine Translated	
Assets	Furnitures/Carpet_Persian_F		0	ignore	Assets/Carpet/Carpet_Persian_F	tres					equipment		Carpet (Persian)		Tapete (persa)		#Machine Translated	
Assets	Furnitures/Carpet_Persian_F		0	ignore	Assets/Carpet/Carpet_Persian_F	tres					display		Carpet P.		Carpet P.		#Machine Translated	
Assets	Furnitures/Carpet_Rag_F		0	substr	Assets/Carpet/Carpet_Rag_F	tres					name		Carpet (Rag)	532	Tapete (de retalhos)		#Machine Translated	
Assets	Furnitures/Carpet_Rag_F		0	ignore	Assets/Carpet/Carpet_Rag_F	tres					inventory		Carpet (Rag)		Tapete (de retalhos)		#Machine Translated	
Assets	Furnitures/Carpet_Rag_F		0	substr	Assets/Carpet/Carpet_Rag_F	tres					rotated		Carpet R.	534	Carpet R.		#Machine Translated	
Assets	Furnitures/Carpet_Rag_F		0	ignore	Assets/Carpet/Carpet_Rag_F	tres					equipment		Carpet (Rag)		Tapete (de retalhos)		#Machine Translated	
Assets	Furnitures/Carpet_Rag_F		0	ignore	Assets/Carpet/Carpet_Rag_F	tres					display		Carpet R.		Carpet R.		#Machine Translated	
Assets	Furnitures/Chair_Office_F		0	substr	Assets/Chair_Office/Chair_Office_F	tres					name		Chair (Office)	536	Cadeira (de escritório)		#Machine Translated	
Assets	Furnitures/Chair_Office_F		0	ignore	Assets/Chair_Office/Chair_Office_F	tres					inventory		Chair (Office)		Cadeira (de escritório)		#Machine Translated	
Assets	Furnitures/Chair_Office_F		0	ignore	Assets/Chair_Office/Chair_Office_F	tres					rotated		Chair (Office)		Cadeira (de escritório)		#Machine Translated	
Assets	Furnitures/Chair_Office_F		0	ignore	Assets/Chair_Office/Chair_Office_F	tres					equipment		Chair (Office)		Cadeira (de escritório)		#Machine Translated	
Assets	Furnitures/Chair_Office_F		0	substr	Assets/Chair_Office/Chair_Office_F	tres					display		Chair O.	538	Presidente O.		#Machine Translated	
Assets	Furnitures/Chair_School_F		0	substr	Assets/Chair_School/Chair_School_F	tres					name		Chair (School)	540	Coordenador (Faculdade)		#Machine Translated	
Assets	Furnitures/Chair_School_F		0	ignore	Assets/Chair_School/Chair_School_F	tres					inventory		Chair (School)		Coordenador (Faculdade)		#Machine Translated	
Assets	Furnitures/Chair_School_F		0	ignore	Assets/Chair_School/Chair_School_F	tres					rotated		Chair (School)		Coordenador (Faculdade)		#Machine Translated	
Assets	Furnitures/Chair_School_F		0	ignore	Assets/Chair_School/Chair_School_F	tres					equipment		Chair (School)		Coordenador (Faculdade)		#Machine Translated	
Assets	Furnitures/Chair_School_F		0	substr	Assets/Chair_School/Chair_School_F	tres					display		Chair S.	542	Presidente S.		#Machine Translated	
Assets	Furnitures/Chair_Sun		0	substr	Assets/Chair_Sun/Chair_Sun	tres					name		Sun Chair	544	Cadeira Sun		#Machine Translated	
Assets	Furnitures/Chair_Sun		0	substr	Assets/Chair_Sun/Chair_Sun	tres					display		S. Chair	546	Presidente		#Machine Translated	
Assets	Furnitures/Crate_Military_F		0	substr	Assets/Crate_Military/Crate_Military_F	tres					name		Crate (Military)	548	Caixa (militar)		#Machine Translated	
Assets	Furnitures/Crate_Military_F		0	ignore	Assets/Crate_Military/Crate_Military_F	tres					inventory		Crate (Military)		Caixa (militar)		#Machine Translated	
Assets	Furnitures/Crate_Military_F		0	ignore	Assets/Crate_Military/Crate_Military_F	tres					rotated		Crate (Military)		Caixa (militar)		#Machine Translated	
Assets	Furnitures/Crate_Military_F		0	ignore	Assets/Crate_Military/Crate_Military_F	tres					equipment		Crate (Military)		Caixa (militar)		#Machine Translated	
Assets	Furnitures/Crate_Military_F		0	substr	Assets/Crate_Military/Crate_Military_F	tres					display		Crate M.	550	Crate M.		#Machine Translated	
Assets	Furnitures/Crate_Special_F		0	substr	Assets/Crate_Special/Crate_Special_F	tres					name		Crate (Special)	552	Caixa (Especial)		#Machine Translated	
Assets	Furnitures/Crate_Special_F		0	ignore	Assets/Crate_Special/Crate_Special_F	tres					inventory		Crate (Special)		Caixa (Especial)		#Machine Translated	
Assets	Furnitures/Crate_Special_F		0	ignore	Assets/Crate_Special/Crate_Special_F	tres					rotated		Crate (Special)		Caixa (Especial)		#Machine Translated	
Assets	Furnitures/Crate_Special_F		0	ignore	Assets/Crate_Special/Crate_Special_F	tres					equipment		Crate (Special)		Caixa (Especial)		#Machine Translated	
Assets	Furnitures/Crate_Special_F		0	substr	Assets/Crate_Special/Crate_Special_F	tres					display		Crate S.	554	Crate S.		#Machine Translated	
Assets	Furnitures/Cupboard_F		0	substr	Assets/Cupboard/Cupboard_F	tres					name		Cupboard	556	Armário		#Machine Translated	
Assets	Furnitures/Cupboard_F		0	ignore	Assets/Cupboard/Cupboard_F	tres					inventory		Cupboard		Armário		#Machine Translated	
Assets	Furnitures/Cupboard_F		0	ignore	Assets/Cupboard/Cupboard_F	tres					rotated		Cupboard		Armário		#Machine Translated	
Assets	Furnitures/Cupboard_F		0	ignore	Assets/Cupboard/Cupboard_F	tres					equipment		Cupboard		Armário		#Machine Translated	
Assets	Furnitures/Cupboard_F		0	substr	Assets/Cupboard/Cupboard_F	tres					display		C. Board	558	C. Conselho		#Machine Translated	
Assets	Furnitures/Curtain_Long_F		0	substr	Assets/Curtains/Curtain_Long_F	tres					name		Curtain (Long)	560	Cortina (longa)		#Machine Translated	
Assets	Furnitures/Curtain_Long_F		0	ignore	Assets/Curtains/Curtain_Long_F	tres					inventory		Curtain (Long)		Cortina (longa)		#Machine Translated	
Assets	Furnitures/Curtain_Long_F		0	substr	Assets/Curtains/Curtain_Long_F	tres					rotated		Curtain L.	562	Cortina L.		#Machine Translated	
Assets	Furnitures/Curtain_Long_F		0	ignore	Assets/Curtains/Curtain_Long_F	tres					equipment		Curtain (Long)		Cortina (longa)		#Machine Translated	
Assets	Furnitures/Curtain_Long_F		0	ignore	Assets/Curtains/Curtain_Long_F	tres					display		Curtain L.		Cortina L.		#Machine Translated	
Assets	Furnitures/Curtain_Mini_F		0	substr	Assets/Curtains/Curtain_Mini_F	tres					name		Curtain (Mini)	564	Cortina (Mini)		#Machine Translated	
Assets	Furnitures/Curtain_Mini_F		0	ignore	Assets/Curtains/Curtain_Mini_F	tres					inventory		Curtain (Mini)		Cortina (Mini)		#Machine Translated	
Assets	Furnitures/Curtain_Mini_F		0	substr	Assets/Curtains/Curtain_Mini_F	tres					rotated		Curtain M.	566	Cortina M.		#Machine Translated	
Assets	Furnitures/Curtain_Mini_F		0	ignore	Assets/Curtains/Curtain_Mini_F	tres					equipment		Curtain (Mini)		Cortina (Mini)		#Machine Translated	
Assets	Furnitures/Curtain_Mini_F		0	ignore	Assets/Curtains/Curtain_Mini_F	tres					display		Curtain M.		Cortina M.		#Machine Translated	
Assets	Furnitures/Dartboard_F		0	substr	Assets/Dartboard/Dartboard_F	tres					name		Dartboard	568	Alvo de dardos		#Machine Translated	
Assets	Furnitures/Dartboard_F		0	ignore	Assets/Dartboard/Dartboard_F	tres					inventory		Dartboard		Alvo de dardos		#Machine Translated	
Assets	Furnitures/Dartboard_F		0	ignore	Assets/Dartboard/Dartboard_F	tres					rotated		Dartboard		Alvo de dardos		#Machine Translated	
Assets	Furnitures/Dartboard_F		0	ignore	Assets/Dartboard/Dartboard_F	tres					equipment		Dartboard		Alvo de dardos		#Machine Translated	
Assets	Furnitures/Dartboard_F		0	substr	Assets/Dartboard/Dartboard_F	tres					display		D. Board	570	D. Conselho		#Machine Translated	
Assets	Furnitures/Freezer_F		0	ignore	Assets/Freezer/Freezer_F	tres					name		Freezer		Congelador		#Machine Translated	
Assets	Furnitures/Freezer_F		0	ignore	Assets/Freezer/Freezer_F	tres					inventory		Freezer		Congelador		#Machine Translated	
Assets	Furnitures/Freezer_F		0	ignore	Assets/Freezer/Freezer_F	tres					rotated		Freezer		Congelador		#Machine Translated	
Assets	Furnitures/Freezer_F		0	ignore	Assets/Freezer/Freezer_F	tres					equipment		Freezer		Congelador		#Machine Translated	
Assets	Furnitures/Freezer_F		0	ignore	Assets/Freezer/Freezer_F	tres					display		Freezer		Congelador		#Machine Translated	
Assets	Furnitures/Fridge_F		0	ignore	Assets/Fridge/Fridge_F	tres					name		Fridge		Geladeira		#Machine Translated	
Assets	Furnitures/Fridge_F		0	ignore	Assets/Fridge/Fridge_F	tres					inventory		Fridge		Geladeira		#Machine Translated	
Assets	Furnitures/Fridge_F		0	ignore	Assets/Fridge/Fridge_F	tres					rotated		Fridge		Geladeira		#Machine Translated	
Assets	Furnitures/Fridge_F		0	ignore	Assets/Fridge/Fridge_F	tres					equipment		Fridge		Geladeira		#Machine Translated	
