Where	Sub	Type	method	Text	Translation	File Directory	File Name	Reworked by	Contributors	Attribution	Comments	max_length
						\Assets\Bunker\Files	TX_Bunker_Planks_AL.png					
						\Assets\Bunker\Files	TX_Bunker_Plywood_AL.png					
						\Assets\Bunker\Files	TX_Bunker_Well_AL.png					
						\Assets\Bunker_Concrete\Files	TX_Bunker_Concrete_AL.png					
						\Assets\Bus_Stop_F\Files	TX_Bus_Stop_F_AL.png					
						\Assets\Bus_Stop_R\Files	TX_Bus_Stop_R_AL.png					
						\Assets\CASA\Files	TX_CASA_AL.png					
						\Assets\Cabin\Files	TX_Cabin_Details_AL.png					
						\Assets\Cabin\Files	TX_Cabin_Exterior_AL.png					
						\Assets\Cabin\Files	TX_Cabin_Interior_AL.png					
						\Assets\Cabin\Files	TX_Cabin_Porch_AL.png					
						\Assets\Cabin\Files	TX_Cabin_Roof_AL.png					
						\Assets\Cabinet_Medical\Files	Icon_Cabinet_Medical.png					
						\Assets\Cabinet_Medical\Files	TX_Cabinet_Medical_AL.png					
						\Assets\Cabinet_Office\Files	Icon_Cabinet_Office.png					
						\Assets\Cabinet_Office\Files	TX_Cabinet_Office_AL.png					
						\Assets\Cabinet_Wood\Files	Icon_Cabinet_Wood.png					
						\Assets\Cabinet_Wood\Files	TX_Cabinet_Wood_AL.png					
						\Assets\Cable\Files	TX_Cable_AL.png					
						\Assets\Cable_Reel\Files	TX_Cable_Reel_AL.png					
						\Assets\Candle\Files	TX_Candle_AL.png					
						\Assets\Canteen\Files	TX_Canteen_Counter_AL.png					
						\Assets\Canteen\Files	TX_Canteen_Exterior_AL.png					
						\Assets\Canteen\Files	TX_Canteen_Interior_AL.png					
						\Assets\Canteen\Files	TX_Canteen_Roof_AL.png					
						\Assets\Canteen\Files	TX_Canteen_Steps_AL.png					
						\Assets\Carpet\Files	Icon_Carpet_Persian.png					
						\Assets\Carpet\Files	Icon_Carpet_Rag.png					
						\Assets\Carpet\Files	TX_Carpet_Persian_AL.png					
						\Assets\Carpet\Files	TX_Carpet_Rag_AL.png					
						\Assets\Cellar_Village\Files	TX_Cellar_Village_Exterior_AL.png					
						\Assets\Cellar_Village\Files	TX_Cellar_Village_Interior_AL.png					
						\Assets\Cellar_Village\Files	TX_Cellar_Village_Roof_AL.png					
						\Assets\Cellar_Village\Files	TX_Cellar_Village_Steps_AL.png					
						\Assets\Chair_Coffee\Files	TX_Chair_Coffee_AL.png					
						\Assets\Chair_Office\Files	Icon_Chair_Office.png					
						\Assets\Chair_Office\Files	TX_Chair_Office_AL.png					
						\Assets\Chair_School\Files	Icon_Chair_School.png					
						\Assets\Chair_School\Files	TX_Chair_School_AL.png					
						\Assets\Chair_Sun\Files	Icon_Chair_Sun.png					
						\Assets\Chair_Sun\Files	TX_Chair_Sun_AL.png					
						\Assets\Chalkboard\Files	TX_Chalkboard_A_AL.png					
						\Assets\Chalkboard\Files	TX_Chalkboard_B_AL.png					
						\Assets\Chapel\Files	TX_Chapel_Exterior_AL.png					
						\Assets\Chapel\Files	TX_Chapel_Interior_AL.png					
						\Assets\Clock_School\Files	TX_Clock_School_AL.png					
						\Assets\Clothing_Line\Files	TX_Clothing_Line_AL.png					
						\Assets\Composter\Files	TX_Composter_AL.png					
						\Assets\Computer\Files	TX_Computer_AL.png					
						\Assets\Computer\Files	TX_Computer_Screen_AL.png					
						\Assets\Container_Garbage\Files	TX_Container_Garbage_AL.png					
						\Assets\Container_Shipping\Files	TX_Container_Shipping_AL.png					
						\Assets\Container_Shipping\Files	TX_Container_Shipping_NR.png					
						\Assets\Court\Files	TX_Court_AL.png					
						\Assets\Crate_Military\Files	Icon_Crate_Military.png					
						\Assets\Crate_Military\Files	TX_Crate_Military_AL.png					
						\Assets\Crate_Special\Files	Icon_Crate_Special.png					
						\Assets\Crate_Special\Files	TX_Crate_Special_AL.png					
						\Assets\Crate_Wood\Files	TX_Crate_Wood_AL.png					
						\Assets\Cupboard\Files	Icon_Cupboard.png					
						\Assets\Cupboard\Files	TX_Cupboard_AL.png					
						\Assets\Curbs\Files	TX_Curb_AL.png					
						\Assets\Curtains\Files	Icon_Curtain_Long.png					
						\Assets\Curtains\Files	Icon_Curtain_Mini.png					
						\Assets\Curtains\Files	TX_Curtain_Long_AL.png					
						\Assets\Curtains\Files	TX_Curtain_Rail_AL.png					
						\Assets\Curtains\Files	TX_Curtain_Short_AL.png					
						\Assets\Dartboard\Files	Icon_Dartboard.png					
						\Assets\Dartboard\Files	TX_Dartboard_AL.png					
						\Assets\Debris\Garbage\Files	TX_Debris_Garbage_AL.png					
						\Assets\Debris\Garbage\Files	TX_Debris_Garbage_NR.png					
						\Assets\Debris\Metal\Files	TX_Debris_Metal_AL.png					
						\Assets\Debris\Rope\Files	TX_Debris_Rope_AL.png					
						\Assets\Debris\Wood\Files	TX_Debris_Wood_AL.png					
						\Assets\Desk_School\Files	TX_Desk_School_AL.png					
						\Assets\Dock_Pontoon\Files	TX_Dock_Pontoon_AL.png					
						\Assets\Drain_Hole\Files	TX_Drain_Hole_AL.png					
						\Assets\Fence_Garbage\Files	TX_Fence_Garbage_AL.png					
						\Assets\Fence_Highway\Files	TX_Fence_Highway_AL.png					
						\Assets\Fence_Military\Files	TX_Fence_Military_AL.png					
						\Assets\Fence_PO2\Files	TX_Fence_PO2_AL.png					
						\Assets\Fence_Road\Files	TX_Fence_Road_AL.png					
						\Assets\Fence_School\Files	TX_Fence_School_AL.png					
						\Assets\Fence_Wood\Files	TX_Fence_Wood_AL.png					
						\Assets\Fighter_Jet\Files	TX_Fighter_Jet_AL.png					
						\Assets\Fireplace_Brick\Files	TX_Fireplace_Brick_AL.png					
						\Assets\Fireplace_Tower\Files	TX_Fireplace_Tower_AL.png					
						\Assets\Firepot\Files	TX_Firepot_AL.png					
						\Assets\Firewood\Files	TX_Firewood_AL.png					
						\Assets\Football_Goal\Files	TX_Football_Goal_AL.png					
						\Assets\Frame_Garage\Files	TX_Frame_Garage_AL.png					
						\Assets\Frame_Highway\Files	TX_Frame_Highway_AL.png					
						\Assets\Frame_Hospital\Files	TX_Frame_Hospital_AL.png					
						\Assets\Frame_Office\Files	TX_Frame_Office_AL.png					
						\Assets\Freezer\Files	Icon_Freezer.png					
						\Assets\Freezer\Files	TX_Freezer_AL.png					
						\Assets\Fridge\Files	Icon_Fridge.png					
						\Assets\Fridge\Files	TX_Fridge_AL.png					
						\Assets\Fusebox\Files	TX_Fusebox_AL.png					
						\Assets\Garage_Rural\Files	TX_Garage_Rural_Main_AL.png					
						\Assets\Garage_Rural\Files	TX_Garage_Rural_Roof_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Bridge_Concrete_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Bridge_Wood_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Door_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Exterior_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Interior_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Pillars_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Roof_AL.png					
						\Assets\Garage_Village\Files	TX_Garage_Village_Steps_AL.png					
						\Assets\Gas_Station\Files	TX_Gas_Station_Canopy_AL.png					
						\Assets\Gas_Station\Files	TX_Gas_Station_Payment_AL.png					
						\Assets\Gas_Station\Files	TX_Gas_Station_Pump_AL.png					
						\Assets\Gas_Station\Files	TX_Gas_Station_Tank_AL.png					
						\Assets\Gas_Station\Files	TX_Gas_Station_Totem_AL.png					
						\Assets\Gate_Metal\Files	TX_Gate_Metal_AL.png					
						\Assets\Guardrail_Road\Files	TX_Guardrail_Road_AL.png					
						\Assets\Gurney\Files	TX_Gurney_AL.png					
						\Assets\Gutter\Files	TX_Gutter_AL.png					
						\Assets\Hay_Bale\Files	TX_Hay_Bale_AL.png					
						\Assets\Hay_Bale\Files	TX_Hay_Bale_NR.png					
						\Assets\Hay_Bale\Files	TX_Hay_Stack_AL.png					
						\Assets\Hay_Bale\Files	TX_Hay_Stack_NR.png					
						\Assets\Hedgehog\Files	TX_Hedgehog_AL.png					
						\Assets\Helicopter\Files	TX_Helicopter_Hull_AL.png					
						\Assets\Helicopter\Files	TX_Helicopter_Hull_NR.png					
						\Assets\Helicopter\Files	TX_Helicopter_Pods_A_AL.png					
						\Assets\Helicopter\Files	TX_Helicopter_Pods_A_NR.png					
						\Assets\Helicopter\Files	TX_Helicopter_Pods_B_AL.png					
						\Assets\Helicopter\Files	TX_Helicopter_Pods_B_NR.png					
						\Assets\Helicopter\Files	TX_Helicopter_Rocket_AL.png					
						\Assets\Helicopter\Files	TX_Light_Cone_Noise.png					
						\Assets\Hookstrip\Files	TX_Hookstrip_AL.png					
						\Assets\Horse\Files	TX_Horse_Body_AL.png					
						\Assets\Horse\Files	TX_Horse_Body_NR.png					
						\Assets\Horse\Files	TX_Horse_Skeleton_AL.png					
						\Assets\Horse\Files	TX_Horse_Skeleton_NR.png					
						\Assets\House_Village_A\Files	TX_House_Village_A_Exterior_AL.png					
						\Assets\House_Village_A\Files	TX_House_Village_A_Interior_AL.png					
						\Assets\House_Village_A\Files	TX_House_Village_A_Roof_AL.png					
						\Assets\House_Village_A\Files	TX_House_Village_A_Steps_AL.png					
						\Assets\House_Village_B\Files	TX_House_Village_B_Exterior_AL.png					
						\Assets\House_Village_B\Files	TX_House_Village_B_Roof_AL.png					
						\Assets\House_Village_B\Files	TX_House_Village_B_Steps_AL.png					
						\Assets\House_Village_C\Files	TX_House_Village_C_Balcony_AL.png					
						\Assets\House_Village_C\Files	TX_House_Village_C_Exterior_AL.png					
						\Assets\House_Village_C\Files	TX_House_Village_C_Roof_AL.png					
						\Assets\House_Village_C\Files	TX_House_Village_C_Steps_AL.png					
						\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Exterior_AL.png					
						\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Interior_AL.png					
						\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Roof_AL.png					
						\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Steps_AL.png					
						\Assets\House_Village_D\Files	TX_House_Village_D_Exterior_AL.png					
						\Assets\House_Village_D\Files	TX_House_Village_D_Roof_AL.png					
						\Assets\House_Village_D\Files	TX_House_Village_D_Steps_AL.png					
						\Assets\House_Village_E\Files	TX_House_Village_E_Exterior_AL.png					
						\Assets\House_Village_E\Files	TX_House_Village_E_Roof_AL.png					
						\Assets\House_Village_E\Files	TX_House_Village_E_Stairs_AL.png					
						\Assets\House_Village_E\Files	TX_House_Village_E_Steps_AL.png					
						\Assets\House_Village_F\Files	TX_House_Village_F_Exterior_AL.png					
						\Assets\House_Village_F\Files	TX_House_Village_F_Roof_AL.png					
						\Assets\House_Village_F\Files	TX_House_Village_F_Steps_AL.png					
						\Assets\House_Village_F_Guest\Files	TX_House_Village_F_Guest_Exterior_AL.png					
						\Assets\House_Village_F_Guest\Files	TX_House_Village_F_Guest_Roof_AL.png					
						\Assets\House_Village_F_Guest\Files	TX_House_Village_F_Guest_Steps_AL.png					
						\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Exterior_AL.png					
						\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Interior_AL.png					
						\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Roof_AL.png					
						\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Steps_AL.png					
						\Assets\House_Village_G\Files	TX_House_Village_G_Exterior_AL.png					
						\Assets\House_Village_G\Files	TX_House_Village_G_Steps_AL.png					
						\Assets\House_Village_G_Guest\Files	TX_House_Village_G_Guest_Exterior_AL.png					
						\Assets\House_Village_G_Guest\Files	TX_House_Village_G_Guest_Porch_AL.png					
						\Assets\House_Village_G_Guest\Files	TX_House_Village_G_Guest_Roof_AL.png					
						\Assets\Ivy_Ladder\Files	TX_Ivy_Ladder_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Balcony_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Canopy_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Chimney_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Exterior_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Roof_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Rooms_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Staircase_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Stairs_AL.png					
						\Assets\Khrushchevka\Files	TX_Khrushchevka_Step_AL.png					
						\Assets\Kiosk\Files	TX_Kiosk_AL.png					
						\Assets\Lamp_Cellar\Files	TX_Lamp_Cellar_AL.png					
						\Assets\Lamp_Floor\Files	TX_Lamp_Floor_AL.png					
						\Assets\Lamp_Generic\Files	TX_Lamp_Generic_AL.png					
						\Assets\Lamp_Grid\Files	TX_Lamp_Grid_AL.png					
						\Assets\Lamp_Rail\Files	TX_Lamp_Rail_AL.png					
						\Assets\Lamp_Round\Files	TX_Lamp_Round_AL.png					
						\Assets\Lantern_Kerosene\Files	TX_Lantern_Kerosine_AL.png					
						\Assets\Lantern_Kerosene\Files	TX_Lantern_Kerosine_NR.png					
						\Assets\Laptop\Files	TX_Laptop_AL.png					
						\Assets\Laptop\Files	TX_Laptop_NR.png					
						\Assets\Laptop\Files	TX_Laptop_Screen_AL.png					
						\Assets\Light_Switch\Files	TX_Light_Switch_AL.png					
						\Assets\Locker\Files	Icon_Locker.png					
						\Assets\Locker\Files	TX_Locker_AL.png					
						\Assets\Logs\Files	TX_Logs_AL.png					
						\Assets\Logs\Files	TX_Logs_NR.png					
						\Assets\Mailbox\Files	TX_Mailbox_AL.png					
						\Assets\Manege\Files	TX_Manege_Door_AL.png					
						\Assets\Manege\Files	TX_Manege_Exterior_AL.png					
						\Assets\Manege\Files	TX_Manege_Fence_AL.png					
						\Assets\Manege\Files	TX_Manege_Interior_AL.png					
						\Assets\Manege\Files	TX_Manege_Roof_AL.png					
						\Assets\Manege\Files	TX_Manege_Structure_AL.png					
						\Assets\Market\Files	TX_Market_Board_A.png					
						\Assets\Market\Files	TX_Market_Board_B.png					
						\Assets\Market\Files	TX_Market_Board_C.png					
						\Assets\Market\Files	TX_Market_Board_D.png					
						\Assets\Market\Files	TX_Market_Canopy_AL.png					
						\Assets\Market\Files	TX_Market_Chimney_AL.png					
						\Assets\Market\Files	TX_Market_Detector_AL.png					
						\Assets\Market\Files	TX_Market_Dock_AL.png					
						\Assets\Market\Files	TX_Market_Entrance_AL.png					
						\Assets\Market\Files	TX_Market_Exterior_A_AL.png					
						\Assets\Market\Files	TX_Market_Exterior_B_AL.png					
						\Assets\Market\Files	TX_Market_Gate_AL.png					
						\Assets\Market\Files	TX_Market_Interior_AL.png					
						\Assets\Market\Files	TX_Market_Register_AL.png					
						\Assets\Market\Files	TX_Market_Rollup_AL.png					
						\Assets\Market\Files	TX_Market_Roof_AL.png					
						\Assets\Market\Files	TX_Market_Shelf_A_AL.png					
						\Assets\Market\Files	TX_Market_Shelf_B_AL.png					
						\Assets\Market\Files	TX_Market_Slider_AL.png					
						\Assets\Market\Files	TX_Market_Stairs_AL.png					
						\Assets\Market\Files	TX_Market_Steps_AL.png					
						\Assets\Market\Files	TX_Market_Support_AL.png					
						\Assets\Market\Files	TX_Market_Toilet_Frame_AL.png					
						\Assets\Mattress\Files	TX_Mattress_AL.png					
						\Assets\Nightstand\Files	Icon_Nightstand.png					
						\Assets\Nightstand\Files	TX_Nightstand_AL.png					
						\Assets\Outhouse\Files	TX_Outhouse_AL.png					
						\Assets\POM-3\Files	TX_POM-3_AL.png					
						\Assets\Painting\Files	Icon_Painting_Lake.png					
						\Assets\Painting\Files	TX_Painting_Lake_AL.png					
						\Assets\Pallet\Files	Icon_Pallet.png					
						\Assets\Pallet\Files	TX_Pallet_AL.png					
						\Assets\Pallet_Jack\Files	TX_Pallet_Jack_AL.png					
						\Assets\Pile_Cardboard\Files	TX_Pile_Cardboard_AL.png					
						\Assets\Pipe_Concrete\Files	TX_Pipe_Concrete_AL.png					
						\Assets\Pipeline\Files	TX_Pipeline_AB_AL.png					
						\Assets\Pipeline\Files	TX_Pipeline_C_AL.png					
						\Assets\Pipeline\Files	TX_Pipeline_C_Wrap_AL.png					
						\Assets\Pipeline\Files	TX_Pipeline_C_Wrap_NR.png					
						\Assets\Pipeline\Files	TX_Pipeline_Ramp_AL.png					
						\Assets\Pipeline\Files	TX_Pipeline_Tank_AL.png					
						\Assets\Pipeline\Files	TX_Pipeline_Well_AL.png					
						\Assets\Planter_Hexa\Files	TX_Planter_Hexa_AL.png					
						\Assets\Playground\Files	TX_Playground_Castle_AL.png					
						\Assets\Playground\Files	TX_Playground_Ladder_AL.png					
						\Assets\Playground\Files	TX_Playground_Rail_AL.png					
						\Assets\Playground\Files	TX_Playground_Sandbox_AL.png					
						\Assets\Playground\Files	TX_Playground_Swing_AL.png					
						\Assets\Plywood\Files	TX_Plywood_AL.png					
						\Assets\Pole_Border\Files	TX_Pole_Border_Finland_AL.png					
						\Assets\Pole_Border\Files	TX_Pole_Border_Russia_AL.png					
						\Assets\Pole_Flag\Files	TX_Flag_Finland_AL.png					
						\Assets\Pole_Flag\Files	TX_Flag_Happo_AL.png					
						\Assets\Pole_Flag\Files	TX_Flag_Market_AL.png					
						\Assets\Pole_Flag\Files	TX_Flag_NR.png					
						\Assets\Pole_Flag\Files	TX_Pole_Flag_AL.png					
						\Assets\Pole_Light_Concrete\Files	TX_Pole_Light_Concrete_AL.png					
						\Assets\Pole_Light_Metal\Files	TX_Pole_Light_Metal_AL.png					
						\Assets\Pole_Light_Wood\Files	TX_Pole_Light_Wood_AL.png					
						\Assets\Pole_Roadside\Files	TX_Pole_Roadside_AL.png					
						\Assets\Pole_Salpa\Files	TX_Pole_Salpa_AL.png					
						\Assets\Pole_Transformer\Files	TX_Pole_Transformer_AL.png					
						\Assets\Pole_Utility\Files	TX_Pole_Utility_AL.png					
						\Assets\Police\Files	TX_Police_Exterior_AL.png					
						\Assets\Police\Files	TX_Police_Exterior_NR.png					
						\Assets\Police\Files	TX_Police_Glass_AL.png					
						\Assets\Police\Files	TX_Police_Tires_AL.png					
						\Assets\Police\Files	TX_Police_Tires_NR.png					
						\Assets\Projector\Files	TX_Projector_AL.png					
						\Assets\Projector_Screen\Files	TX_Projector_Screen_AL.png					
						\Assets\Rack_Carpet\Files	TX_Rack_Carpet_AL.png					
						\Assets\Rack_Coat\Files	Icon_Rack_Coat.png					
						\Assets\Rack_Coat\Files	TX_Rack_Coat_AL.png					
						\Assets\Radar\Files	TX_Radar_Antenna_AL.png					
						\Assets\Radar\Files	TX_Radar_Base_AL.png					
						\Assets\Radiator\Files	TX_Radiator_AL.png					
						\Assets\Radio\Files	TX_Radio_AL.png					
						\Assets\Radio_Military\Files	TX_Radio_Military_A_AL.png					
						\Assets\Radio_Military\Files	TX_Radio_Military_A_NR.png					
						\Assets\Radio_Military\Files	TX_Radio_Military_B_AL.png					
						\Assets\Radio_Military\Files	TX_Radio_Military_B_NR.png					
						\Assets\Radio_Military\Files	TX_Radio_Military_C_AL.png					
						\Assets\Radio_Military\Files	TX_Radio_Military_C_NR.png					
						\Assets\Railroad\Files	TX_Railroad_AL.png					
						\Assets\Rocket\Files	TX_Rocket_AL.png					
						\Assets\Rya\Files	Icon_Rya_Maria.png					
						\Assets\Rya\Files	TX_Rya_Maria_AL.png					
						\Assets\Sandbags\Files	TX_Sandbags_AL.png					
						\Assets\Satellite_Dish\Files	TX_Satellite_Dish_AL.png					
						\Assets\Sauna\Files	TX_Sauna_Stove_AL.png					
						\Assets\Sauna\Files	TX_Sauna_Wood_AL.png					
						\Assets\Sawbuck\Files	TX_Sawbuck_AL.png					
						\Assets\Scarecrow\Files	TX_Scarecrow_AL.png					
						\Assets\Scarecrow\Files	TX_Scarecrow_NR.png					
						\Assets\School\Files	TX_School_Benches_AL.png					
						\Assets\School\Files	TX_School_Boards_AL.png					
						\Assets\School\Files	TX_School_Chimney_AL.png					
						\Assets\School\Files	TX_School_Exterior_AL.png					
						\Assets\School\Files	TX_School_Garage_AL.png					
						\Assets\School\Files	TX_School_Gymnasium_AL.png					
						\Assets\School\Files	TX_School_Gymnasium_Details_AL.png					
						\Assets\School\Files	TX_School_Hallways_AL.png					
						\Assets\School\Files	TX_School_Lobby_Details_AL.png					
						\Assets\School\Files	TX_School_Roof_AL.png					
						\Assets\School\Files	TX_School_Stairs_AL.png					
						\Assets\School\Files	TX_School_Steps_AL.png					
						\Assets\Shack_A\Files	TX_Shack_A_AL.png					
						\Assets\Shack_Brick\Files	TX_Shack_Brick_Exterior_AL.png					
						\Assets\Shack_Brick\Files	TX_Shack_Brick_Interior_AL.png					
						\Assets\Shack_Brick\Files	TX_Shack_Brick_Roof_AL.png					
						\Assets\Shack_Sport\Files	TX_Shack_Sport_Exterior_AL.png					
						\Assets\Shack_Sport\Files	TX_Shack_Sport_Interior_AL.png					
						\Assets\Shack_Sport\Files	TX_Shack_Sport_Roof_AL.png					
						\Assets\Shack_Sport\Files	TX_Shack_Sports_Steps_AL.png					
						\Assets\Shelf_Metal\Files	Icon_Shelf_Metal.png					
						\Assets\Shelf_Metal\Files	TX_Shelf_Metal_AL.png					
						\Assets\Shelf_Wall\Files	Icon_Shelf_Wall.png					
						\Assets\Shelf_Wall\Files	TX_Shelf_Wall_AL.png					
						\Assets\Shelf_Warehouse\Files	TX_Shelf_Warehouse_AL.png					
						\Assets\Shelf_Wood\Files	Icon_Shelf_Wood.png					
						\Assets\Shelf_Wood\Files	TX_Shelf_Wood_AL.png					
						\Assets\Shopping_Cart\Files	TX_Shopping_Cart_AL.png					
						\Assets\Shower\Files	TX_Shower_AL.png					
						\Assets\Sign_Children\Files	TX_Sign_Children_AL.png					
						\Assets\Sign_Crossing\Files	TX_Sign_Crossing_AL.png					
						\Assets\Sign_Curve\Files	TX_Sign_Curve_AL.png					
						\Assets\Sign_Exit\Files	TX_Sign_Exit_AL.png					
						\Assets\Sign_Railroad\Files	TX_Sign_Railroad_AL.png					
						\Assets\Sign_Sauna\Files	TX_Sign_Sauna_AL.png					
						\Assets\Sign_Speed\Files	TX_Sign_Speed_40_AL.png					
						\Assets\Sink_Carpet\Files	TX_Sink_Carpet_AL.png					
						\Assets\Sink_Toilet\Files	TX_Sink_Toilet_AL.png					
						\Assets\Slab_Concrete\Files	TX_Slab_Concrete_AL.png					
						\Assets\Sofa_Leather\Files	Icon_Sofa_Leather.png					
						\Assets\Sofa_Leather\Files	TX_Sofa_Leather_AL.png					
						\Assets\Speedbump\Files	TX_Speedbump_AL.png					
						\Assets\Stadium\Files	TX_Stadium_Cover_AL.png					
						\Assets\Stadium\Files	TX_Stadium_Light_AL.png					
						\Assets\Stadium\Files	TX_Stadium_Seats_AL.png					
						\Assets\Stadium\Files	TX_Stadium_Stand_AL.png					
						\Assets\Stadium\Files	TX_Stadium_Sweeper_AL.png					
						\Assets\Stadium\Files	TX_Stadium_Trainer_AL.png					
						\Assets\Statue_Apartments\Files	TX_Statue_Apartments_Base_AL.png					
						\Assets\Statue_Apartments\Files	TX_Statue_Apartments_Sculpt_AL.png					
						\Assets\Statue_Apartments\Files	TX_Statue_Apartments_Sculpt_NR.png					
						\Assets\Stool_Military\Files	Icon_Stool_Military.png					
						\Assets\Stool_Military\Files	TX_Stool_Military_AL.png					
						\Assets\Stool_Padded\Files	Icon_Stool_Padded.png					
						\Assets\Stool_Padded\Files	TX_Stool_Padded_AL.png					
						\Assets\Stove\Files	Icon_Stove.png					
						\Assets\Stove\Files	TX_Stove_AL.png					
						\Assets\Stove_Hood\Files	TX_Stove_Hood_AL.png					
						\Assets\Substation\Files	TX_Substation_AL.png					
						\Assets\Table_Cabin\Files	Icon_Table_Cabin.png					
						\Assets\Table_Cabin\Files	TX_Table_Cabin_AL.png					
						\Assets\Table_Canteen\Files	Icon_Table_Canteen.png					
						\Assets\Table_Canteen\Files	TX_Table_Canteen_AL.png					
