Where	Sub	Type	method	Text	Translation	File Directory	File Name	Reworked by	Contributors	Attribution	Comments	max_length
			ignore			\Assets\Desk_School\Files	TX_Desk_School_AL.png					
			ignore			\Assets\Dock_Pontoon\Files	TX_Dock_Pontoon_AL.png					
			ignore			\Assets\Drain_Hole\Files	TX_Drain_Hole_AL.png					
			ignore			\Assets\Fence_Garbage\Files	TX_Fence_Garbage_AL.png					
			ignore			\Assets\Fence_Highway\Files	TX_Fence_Highway_AL.png					
			ignore			\Assets\Fence_Military\Files	TX_Fence_Military_AL.png					
			ignore			\Assets\Fence_PO2\Files	TX_Fence_PO2_AL.png					
			ignore			\Assets\Fence_Road\Files	TX_Fence_Road_AL.png					
			ignore			\Assets\Fence_School\Files	TX_Fence_School_AL.png					
			ignore			\Assets\Fence_Wood\Files	TX_Fence_Wood_AL.png					
			ignore			\Assets\Fighter_Jet\Files	TX_Fighter_Jet_AL.png					
			ignore			\Assets\Fireplace_Brick\Files	TX_Fireplace_Brick_AL.png					
			ignore			\Assets\Fireplace_Tower\Files	TX_Fireplace_Tower_AL.png					
			ignore			\Assets\Firepot\Files	TX_Firepot_AL.png					
			ignore			\Assets\Firewood\Files	TX_Firewood_AL.png					
			ignore			\Assets\Football_Goal\Files	TX_Football_Goal_AL.png					
			ignore			\Assets\Frame_Highway\Files	TX_Frame_Highway_AL.png					
			ignore			\Assets\Frame_Hospital\Files	TX_Frame_Hospital_AL.png					
			ignore			\Assets\Frame_Office\Files	TX_Frame_Office_AL.png					
			ignore			\Assets\Freezer\Files	Icon_Freezer.png					
			ignore			\Assets\Freezer\Files	TX_Freezer_AL.png					
			ignore			\Assets\Fridge\Files	Icon_Fridge.png					
			ignore			\Assets\Fridge\Files	TX_Fridge_AL.png				Reason for ignoring: Low Resolution	
			ignore			\Assets\Fusebox\Files	TX_Fusebox_AL.png					
			ignore			\Assets\Garage_Rural\Files	TX_Garage_Rural_Main_AL.png					
			ignore			\Assets\Garage_Rural\Files	TX_Garage_Rural_Roof_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Bridge_Concrete_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Bridge_Wood_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Door_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Exterior_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Interior_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Pillars_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Roof_AL.png					
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Steps_AL.png					
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Canopy_AL.png					
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Pump_AL.png					
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Tank_AL.png					
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Totem_AL.png					
			ignore			\Assets\Gate_Metal\Files	TX_Gate_Metal_AL.png					
			ignore			\Assets\Guardrail_Road\Files	TX_Guardrail_Road_AL.png					
			ignore			\Assets\Gurney\Files	TX_Gurney_AL.png					
			ignore			\Assets\Gutter\Files	TX_Gutter_AL.png					
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Bale_AL.png					
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Bale_NR.png					
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Stack_AL.png					
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Stack_NR.png					
			ignore			\Assets\Hedgehog\Files	TX_Hedgehog_AL.png					
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Hull_AL.png					
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Hull_NR.png					
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_A_AL.png				Reason for ignoring: Low Resolution	
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_A_NR.png					
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_B_AL.png				Reason for ignoring: Translation is unnecessary 	
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_B_NR.png					
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Rocket_AL.png					
			ignore			\Assets\Helicopter\Files	TX_Light_Cone_Noise.png					
			ignore			\Assets\Hookstrip\Files	TX_Hookstrip_AL.png					
			ignore			\Assets\Horse\Files	TX_Horse_Body_AL.png					
			ignore			\Assets\Horse\Files	TX_Horse_Body_NR.png					
			ignore			\Assets\Horse\Files	TX_Horse_Skeleton_AL.png					
			ignore			\Assets\Horse\Files	TX_Horse_Skeleton_NR.png					
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Exterior_AL.png					
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Interior_AL.png					
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Roof_AL.png					
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Steps_AL.png					
			ignore			\Assets\House_Village_B\Files	TX_House_Village_B_Exterior_AL.png					
			ignore			\Assets\House_Village_B\Files	TX_House_Village_B_Roof_AL.png					
			ignore			\Assets\House_Village_B\Files	TX_House_Village_B_Steps_AL.png					
			ignore			\Assets\House_Village_C\Files	TX_House_Village_C_Balcony_AL.png					
			ignore			\Assets\House_Village_C\Files	TX_House_Village_C_Exterior_AL.png					
			ignore			\Assets\House_Village_C\Files	TX_House_Village_C_Roof_AL.png					
			ignore			\Assets\House_Village_C\Files	TX_House_Village_C_Steps_AL.png					
			ignore			\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Exterior_AL.png					
			ignore			\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Interior_AL.png					
			ignore			\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Roof_AL.png					
			ignore			\Assets\House_Village_C_Shed\Files	TX_House_Village_C_Shed_Steps_AL.png					
			ignore			\Assets\House_Village_D\Files	TX_House_Village_D_Exterior_AL.png					
			ignore			\Assets\House_Village_D\Files	TX_House_Village_D_Roof_AL.png					
			ignore			\Assets\House_Village_D\Files	TX_House_Village_D_Steps_AL.png					
			ignore			\Assets\House_Village_E\Files	TX_House_Village_E_Exterior_AL.png					
			ignore			\Assets\House_Village_E\Files	TX_House_Village_E_Roof_AL.png					
			ignore			\Assets\House_Village_E\Files	TX_House_Village_E_Stairs_AL.png					
			ignore			\Assets\House_Village_E\Files	TX_House_Village_E_Steps_AL.png					
			ignore			\Assets\House_Village_F\Files	TX_House_Village_F_Exterior_AL.png					
			ignore			\Assets\House_Village_F\Files	TX_House_Village_F_Roof_AL.png					
			ignore			\Assets\House_Village_F\Files	TX_House_Village_F_Steps_AL.png					
			ignore			\Assets\House_Village_F_Guest\Files	TX_House_Village_F_Guest_Exterior_AL.png					
			ignore			\Assets\House_Village_F_Guest\Files	TX_House_Village_F_Guest_Roof_AL.png					
			ignore			\Assets\House_Village_F_Guest\Files	TX_House_Village_F_Guest_Steps_AL.png					
			ignore			\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Exterior_AL.png					
			ignore			\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Interior_AL.png					
			ignore			\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Roof_AL.png					
			ignore			\Assets\House_Village_F_Shed\Files	TX_House_Village_F_Shed_Steps_AL.png					
			ignore			\Assets\House_Village_G\Files	TX_House_Village_G_Exterior_AL.png					
			ignore			\Assets\House_Village_G\Files	TX_House_Village_G_Steps_AL.png					
			ignore			\Assets\House_Village_G_Guest\Files	TX_House_Village_G_Guest_Exterior_AL.png					
			ignore			\Assets\House_Village_G_Guest\Files	TX_House_Village_G_Guest_Porch_AL.png					
			ignore			\Assets\House_Village_G_Guest\Files	TX_House_Village_G_Guest_Roof_AL.png					
			ignore			\Assets\Ivy_Ladder\Files	TX_Ivy_Ladder_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Balcony_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Canopy_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Chimney_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Exterior_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Roof_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Rooms_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Staircase_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Stairs_AL.png					
			ignore			\Assets\Khrushchevka\Files	TX_Khrushchevka_Step_AL.png					
			ignore			\Assets\Lamp_Cellar\Files	TX_Lamp_Cellar_AL.png					
			ignore			\Assets\Lamp_Floor\Files	TX_Lamp_Floor_AL.png					
			ignore			\Assets\Lamp_Generic\Files	TX_Lamp_Generic_AL.png					
			ignore			\Assets\Lamp_Grid\Files	TX_Lamp_Grid_AL.png					
			ignore			\Assets\Lamp_Rail\Files	TX_Lamp_Rail_AL.png					
			ignore			\Assets\Lamp_Round\Files	TX_Lamp_Round_AL.png				Reason for Ignoring: Low Resolution	
			ignore			\Assets\Lantern_Kerosene\Files	TX_Lantern_Kerosine_AL.png					
			ignore			\Assets\Lantern_Kerosene\Files	TX_Lantern_Kerosine_NR.png					
			ignore			\Assets\Laptop\Files	TX_Laptop_AL.png					
			ignore			\Assets\Laptop\Files	TX_Laptop_NR.png					
			ignore			\Assets\Laptop\Files	TX_Laptop_Screen_AL.png				Reason for Ignoring: Translation is unnecessary	
			ignore			\Assets\Light_Switch\Files	TX_Light_Switch_AL.png					
			ignore			\Assets\Locker\Files	Icon_Locker.png					
			ignore			\Assets\Locker\Files	TX_Locker_AL.png					
			ignore			\Assets\Logs\Files	TX_Logs_AL.png					
